Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

10:43:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:46:39 PM     all     19.40      0.00     11.59      0.13      0.00     68.88
10:46:40 PM     all     19.76      0.00     10.60      0.39      0.00     69.24
10:46:41 PM     all     22.04      0.00     12.37      0.26      0.00     65.34
10:46:42 PM     all     19.19      0.00     12.66      0.26      0.00     67.89
10:46:43 PM     all     19.82      0.00     12.73      0.13      0.00     67.32
10:46:44 PM     all     20.21      0.00     11.71      0.00      0.00     68.08
10:46:45 PM     all     21.95      0.00     11.30      0.39      0.00     66.37
10:46:46 PM     all     21.03      0.00     14.95      0.13      0.00     63.89
10:46:47 PM     all     19.22      0.00     12.42      0.65      0.00     67.71
10:46:48 PM     all     20.77      0.00     13.03      0.13      0.00     66.06
10:46:49 PM     all     16.87      0.00     11.51      0.13      0.00     71.49
10:46:50 PM     all     19.63      0.00     13.44      0.00      0.00     66.93
10:46:51 PM     all     18.10      0.00     13.61      0.40      0.00     67.90
10:46:52 PM     all     20.58      0.00     12.14      0.26      0.00     67.02
10:46:53 PM     all     19.64      0.00     12.61      0.26      0.00     67.49
10:46:54 PM     all     22.55      0.00     12.63      0.13      0.00     64.69
10:46:55 PM     all     20.44      0.00     12.24      0.26      0.00     67.06
10:46:56 PM     all     23.16      0.00     14.05      0.38      0.00     62.41
10:46:57 PM     all     23.82      0.00     14.52      0.25      0.00     61.40
10:46:58 PM     all     23.72      0.00     13.14      0.00      0.00     63.14
10:46:59 PM     all     18.24      0.00     12.86      0.13      0.00     68.77
10:47:00 PM     all     22.11      0.00     13.60      0.38      0.00     63.91
10:47:01 PM     all     17.44      0.00     12.25      0.13      0.00     70.17
10:47:02 PM     all     18.68      0.00     12.84      0.26      0.00     68.22
10:47:03 PM     all     17.90      0.00     11.89      0.38      0.00     69.82
10:47:04 PM     all     18.79      0.00     12.48      0.00      0.00     68.73
