Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

10:59:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:02:51 PM     all     31.22      0.00     20.60      0.13      0.00     48.06
11:02:52 PM     all     31.41      0.00     20.42      0.13      0.00     48.04
11:02:53 PM     all     33.63      0.00     20.43      0.13      0.00     45.81
11:02:54 PM     all     31.63      0.00     18.95      0.00      0.00     49.41
11:02:55 PM     all     34.30      0.00     19.11      0.00      0.00     46.58
11:02:56 PM     all     30.59      0.00     20.08      0.00      0.00     49.34
11:02:57 PM     all     32.67      0.00     20.29      0.00      0.00     47.04
11:02:58 PM     all     30.61      0.00     19.79      0.13      0.00     49.47
11:02:59 PM     all     33.25      0.00     19.22      0.00      0.00     47.53
11:03:00 PM     all     30.10      0.00     19.24      0.13      0.00     50.52
11:03:01 PM     all     31.57      0.00     19.40      0.26      0.00     48.77
11:03:02 PM     all     32.14      0.00     20.10      0.00      0.00     47.76
11:03:03 PM     all     32.86      0.00     20.13      0.00      0.00     47.01
11:03:04 PM     all     31.74      0.00     19.56      0.13      0.00     48.58
11:03:05 PM     all     30.23      0.00     19.31      0.00      0.00     50.47
11:03:06 PM     all     34.43      0.00     20.58      0.25      0.00     44.73
11:03:07 PM     all     32.73      0.00     19.20      0.00      0.00     48.07
11:03:08 PM     all     35.33      0.00     21.51      0.13      0.00     43.02
11:03:09 PM     all     31.51      0.00     20.43      0.13      0.00     47.93
11:03:10 PM     all     35.14      0.00     20.46      0.00      0.00     44.40
11:03:11 PM     all     30.98      0.00     19.22      0.26      0.00     49.54
11:03:12 PM     all     32.46      0.00     20.86      0.13      0.00     46.54
11:03:13 PM     all     31.32      0.00     21.58      0.13      0.00     46.97
11:03:14 PM     all     33.16      0.00     18.95      0.00      0.00     47.89
11:03:15 PM     all     30.46      0.00     19.34      0.00      0.00     50.20
11:03:16 PM     all     30.43      0.00     18.21      0.00      0.00     51.37
11:03:17 PM     all     31.41      0.00     19.49      0.13      0.00     48.97
11:03:18 PM     all     31.45      0.00     19.53      0.00      0.00     49.02
11:03:19 PM     all     31.61      0.00     18.84      0.00      0.00     49.55
11:03:20 PM     all     32.60      0.00     18.96      0.13      0.00     48.31
11:03:21 PM     all     29.36      0.00     18.63      0.13      0.00     51.88
11:03:22 PM     all     31.29      0.00     19.04      0.13      0.00     49.54
11:03:23 PM     all     32.38      0.00     19.90      0.00      0.00     47.72
11:03:24 PM     all     30.99      0.00     20.18      0.13      0.00     48.70
11:03:25 PM     all     31.96      0.00     19.07      0.13      0.00     48.84
11:03:26 PM     all     31.90      0.00     19.11      0.25      0.00     48.73
11:03:27 PM     all     32.68      0.00     20.31      0.00      0.00     47.01
11:03:28 PM     all     33.90      0.00     20.47      0.00      0.00     45.63
11:03:29 PM     all     33.85      0.00     20.44      0.00      0.00     45.70
11:03:30 PM     all     31.85      0.00     19.67      0.00      0.00     48.48
11:03:31 PM     all     31.08      0.00     20.37      0.00      0.00     48.54
11:03:32 PM     all     32.04      0.00     20.23      0.00      0.00     47.73
11:03:33 PM     all     34.94      0.00     20.60      0.13      0.00     44.33
11:03:34 PM     all     33.46      0.00     19.61      0.00      0.00     46.93
11:03:35 PM     all     34.50      0.00     20.03      0.26      0.00     45.22
11:03:36 PM     all     31.12      0.00     22.40      0.00      0.00     46.48
11:03:37 PM     all     30.89      0.00     19.04      0.13      0.00     49.93
11:03:38 PM     all     31.43      0.00     21.09      0.27      0.00     47.21
11:03:39 PM     all     31.24      0.00     19.61      0.00      0.00     49.15
11:03:40 PM     all     31.95      0.00     20.44      0.00      0.00     47.61
11:03:41 PM     all     30.97      0.00     19.23      0.00      0.00     49.81
11:03:42 PM     all     30.99      0.00     19.07      0.00      0.00     49.93
11:03:43 PM     all     31.14      0.00     19.32      0.13      0.00     49.41
11:03:44 PM     all     34.38      0.00     20.60      0.00      0.00     45.01
11:03:45 PM     all     31.76      0.00     19.35      0.26      0.00     48.63
11:03:46 PM     all     32.47      0.00     20.18      0.13      0.00     47.22
11:03:47 PM     all     30.53      0.00     19.34      0.13      0.00     50.00
11:03:48 PM     all     32.95      0.00     20.13      0.13      0.00     46.79
11:03:49 PM     all     30.47      0.00     20.44      0.13      0.00     48.96
11:03:50 PM     all     32.81      0.00     19.79      0.13      0.00     47.27
11:03:51 PM     all     33.42      0.00     19.39      0.00      0.00     47.19
11:03:52 PM     all     32.20      0.00     20.47      0.13      0.00     47.20
11:03:53 PM     all     31.08      0.00     19.58      0.13      0.00     49.21
11:03:54 PM     all     32.62      0.00     21.57      0.00      0.00     45.81
11:03:55 PM     all     35.81      0.00     20.08      0.00      0.00     44.12
11:03:56 PM     all     32.95      0.00     20.08      0.00      0.00     46.98
11:03:57 PM     all     32.36      0.00     19.15      0.00      0.00     48.48
11:03:58 PM     all     32.13      0.00     18.45      0.26      0.00     49.16
11:03:59 PM     all     35.18      0.00     19.22      0.00      0.00     45.60
11:04:00 PM     all     31.15      0.00     19.31      0.26      0.00     49.29
11:04:01 PM     all     34.75      0.00     18.15      0.00      0.00     47.10
11:04:02 PM     all     30.30      0.00     19.38      0.13      0.00     50.20
11:04:03 PM     all     31.04      0.00     19.29      0.00      0.00     49.67
11:04:04 PM     all     30.71      0.00     18.24      0.13      0.00     50.92
11:04:05 PM     all     33.07      0.00     20.10      0.00      0.00     46.82
11:04:06 PM     all     31.63      0.00     19.35      0.26      0.00     48.76
11:04:07 PM     all     33.81      0.00     20.39      0.00      0.00     45.81
11:04:08 PM     all     31.89      0.00     19.42      0.13      0.00     48.56
11:04:09 PM     all     30.07      0.00     18.69      0.13      0.00     51.11
11:04:10 PM     all     33.20      0.00     20.34      0.00      0.00     46.46
11:04:11 PM     all     30.08      0.00     22.14      0.00      0.00     47.79
11:04:12 PM     all     34.08      0.00     19.47      0.00      0.00     46.45
11:04:13 PM     all     30.80      0.00     20.18      0.00      0.00     49.02
11:04:14 PM     all     35.87      0.00     22.00      0.13      0.00     42.00
11:04:15 PM     all     32.17      0.00     20.54      0.13      0.00     47.16
11:04:16 PM     all     35.12      0.00     20.56      0.00      0.00     44.32
11:04:17 PM     all     31.31      0.00     21.99      0.13      0.00     46.57
11:04:18 PM     all     32.90      0.00     20.71      0.00      0.00     46.40
11:04:19 PM     all     31.82      0.00     19.74      0.13      0.00     48.31
11:04:20 PM     all     35.45      0.00     19.66      0.26      0.00     44.63
11:04:21 PM     all     28.67      0.00     19.11      0.00      0.00     52.22
11:04:22 PM     all     33.81      0.00     19.69      0.00      0.00     46.50
11:04:23 PM     all     33.25      0.00     19.13      0.26      0.00     47.36
11:04:24 PM     all     30.76      0.00     18.59      0.00      0.00     50.65
11:04:25 PM     all     31.63      0.00     19.55      0.00      0.00     48.82
11:04:26 PM     all     32.20      0.00     19.30      0.13      0.00     48.37
11:04:27 PM     all     35.90      0.00     20.35      0.00      0.00     43.74
11:04:28 PM     all     33.08      0.00     21.41      0.00      0.00     45.51
11:04:29 PM     all     33.29      0.00     20.13      0.13      0.00     46.45
11:04:30 PM     all     31.67      0.00     20.76      0.13      0.00     47.44
11:04:31 PM     all     34.59      0.00     20.03      0.13      0.00     45.25
11:04:32 PM     all     32.56      0.00     20.98      0.00      0.00     46.46
11:04:33 PM     all     33.59      0.00     19.66      0.13      0.00     46.61
11:04:34 PM     all     32.43      0.00     19.20      0.13      0.00     48.25
11:04:35 PM     all     32.59      0.00     20.21      0.00      0.00     47.20
11:04:36 PM     all     30.96      0.00     19.89      0.00      0.00     49.14
11:04:37 PM     all     34.21      0.00     20.08      0.00      0.00     45.71
11:04:38 PM     all     32.52      0.00     18.64      0.00      0.00     48.84
11:04:39 PM     all     34.23      0.00     18.92      0.26      0.00     46.59
11:04:40 PM     all     33.29      0.00     21.35      0.27      0.00     45.09
11:04:41 PM     all     29.17      0.00     19.58      0.00      0.00     51.25
11:04:42 PM     all     34.25      0.00     18.95      0.13      0.00     46.68
11:04:43 PM     all     33.25      0.00     19.07      0.00      0.00     47.68
11:04:44 PM     all     33.03      0.00     20.18      0.13      0.00     46.66
11:04:45 PM     all     32.08      0.00     21.30      0.00      0.00     46.62
11:04:46 PM     all     35.71      0.00     20.78      0.00      0.00     43.51
11:04:47 PM     all     32.10      0.00     20.48      0.13      0.00     47.29
11:04:48 PM     all     32.94      0.00     21.09      0.00      0.00     45.96
11:04:49 PM     all     33.33      0.00     20.46      0.00      0.00     46.20
11:04:50 PM     all     31.43      0.00     20.69      0.13      0.00     47.75
11:04:51 PM     all     33.93      0.00     20.20      0.00      0.00     45.87
11:04:52 PM     all     31.81      0.00     20.47      0.00      0.00     47.72
11:04:53 PM     all     33.33      0.00     20.70      0.26      0.00     45.70
11:04:54 PM     all     34.41      0.00     19.28      0.00      0.00     46.31
11:04:55 PM     all     31.31      0.00     20.21      0.13      0.00     48.35
11:04:56 PM     all     31.53      0.00     19.66      0.26      0.00     48.55
11:04:57 PM     all     35.39      0.00     21.10      0.00      0.00     43.51
11:04:58 PM     all     32.86      0.00     19.82      0.00      0.00     47.33
11:04:59 PM     all     32.42      0.00     19.92      0.00      0.00     47.66
11:05:00 PM     all     32.19      0.00     20.89      0.00      0.00     46.91
11:05:01 PM     all     35.08      0.00     19.85      0.00      0.00     45.07
11:05:02 PM     all     32.95      0.00     20.21      0.26      0.00     46.59
11:05:03 PM     all     33.50      0.00     21.18      0.26      0.00     45.06
11:05:04 PM     all     30.76      0.00     19.63      0.13      0.00     49.48
11:05:05 PM     all     33.72      0.00     20.64      0.13      0.00     45.51
11:05:06 PM     all     32.07      0.00     19.24      0.13      0.00     48.56
11:05:07 PM     all     33.16      0.00     20.00      0.00      0.00     46.84
11:05:08 PM     all     30.63      0.00     19.50      0.00      0.00     49.87
11:05:09 PM     all     30.52      0.00     19.09      0.13      0.00     50.26
11:05:10 PM     all     34.64      0.00     19.97      0.00      0.00     45.39
11:05:11 PM     all     33.63      0.00     21.57      0.00      0.00     44.80
11:05:12 PM     all     33.64      0.00     22.12      0.13      0.00     44.11
11:05:13 PM     all     31.44      0.00     20.34      0.13      0.00     48.08
11:05:14 PM     all     30.12      0.00     23.25      0.40      0.00     46.24
11:05:15 PM     all     31.98      0.00     19.72      0.13      0.00     48.17
11:05:16 PM     all     35.79      0.00     20.03      0.26      0.00     43.93
11:05:17 PM     all     32.94      0.00     22.75      0.13      0.00     44.18
11:05:18 PM     all     32.47      0.00     21.30      0.39      0.00     45.84
