pi5_total_cpu_v1
                                                               
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:44:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:46:39 PM     all     32.65      0.00      9.95      0.00      0.00     57.40
10:46:40 PM     all      8.88      0.00      5.33      0.00      0.00     85.79
10:46:41 PM     all      4.09      0.00      4.60      0.00      0.00     91.30
10:46:42 PM     all     20.46      0.00      8.44      2.81      0.00     68.29
10:46:43 PM     all     16.50      0.00      7.11      0.00      0.00     76.40
10:46:44 PM     all      9.79      0.00      4.38      0.00      0.00     85.82
10:46:45 PM     all      9.21      0.00      6.14      0.00      0.00     84.65
10:46:46 PM     all     25.00      0.00      7.14      0.00      0.00     67.86
10:46:47 PM     all      8.44      0.00      4.86      0.00      0.00     86.70
10:46:48 PM     all      3.86      0.00      4.11      0.00      0.00     92.03
10:46:49 PM     all     33.25      0.00      9.39      0.00      0.00     57.36
10:46:50 PM     all      8.63      0.00      4.31      0.00      0.00     87.06
10:46:51 PM     all      5.04      0.00      5.04      0.00      0.00     89.92
10:46:52 PM     all     21.11      0.00      8.04      0.25      0.00     70.60
10:46:53 PM     all     18.43      0.00      6.82      0.00      0.00     74.75
10:46:54 PM     all     11.97      0.00      5.74      0.00      0.00     82.29
10:46:55 PM     all      5.01      0.00      6.02      0.00      0.00     88.97
10:46:56 PM     all     26.08      0.00      8.86      0.00      0.00     65.06
10:46:57 PM     all     15.40      0.00      6.57      0.00      0.00     78.03
10:46:58 PM     all      3.26      0.00      4.76      0.00      0.00     91.98
10:46:59 PM     all     23.86      0.00      9.64      3.81      0.00     62.69
10:47:00 PM     all     18.53      0.00      5.84      0.00      0.00     75.63
10:47:01 PM     all      3.81      0.00      4.82      0.00      0.00     91.37
10:47:02 PM     all     10.13      0.00      6.08      0.00      0.00     83.80
10:47:03 PM     all     22.34      0.00      8.12      0.00      0.00     69.54
10:47:04 PM     all     14.10      0.00      4.87      0.00      0.00     81.03
10:47:05 PM     all      1.79      0.00      3.85      0.00      0.00     94.36
10:47:06 PM     all     21.32      0.00      8.63      0.00      0.00     70.05
10:47:07 PM     all     20.81      0.00      6.60      0.00      0.00     72.59
10:47:08 PM     all      2.54      0.00      3.81      0.00      0.00     93.65
10:47:09 PM     all     17.05      0.00      7.89      0.00      0.00     75.06
10:47:10 PM     all     23.35      0.00      7.36      0.00      0.00     69.29
10:47:11 PM     all      4.06      0.00      4.82      0.00      0.00     91.12
10:47:12 PM     all      8.88      0.00      4.31      0.00      0.00     86.80
10:47:13 PM     all     19.65      0.00      8.96      0.25      0.00     71.14
10:47:14 PM     all     20.60      0.00      6.78      0.00      0.00     72.61
10:47:15 PM     all      2.76      0.00      4.02      0.00      0.00     93.22
10:47:16 PM     all     10.94      0.00      6.87      0.00      0.00     82.19
10:47:17 PM     all     30.46      0.00      9.14      0.00      0.00     60.41
10:47:18 PM     all      2.26      0.00      5.03      0.25      0.00     92.46
10:47:19 PM     all     10.71      0.00      5.10      0.00      0.00     84.18
10:47:20 PM     all     19.13      0.00      8.67      0.00      0.00     72.19
10:47:21 PM     all     13.92      0.00      5.41      0.00      0.00     80.67
10:47:22 PM     all      8.21      0.00      4.36      0.00      0.00     87.44
10:47:23 PM     all      9.69      0.00      5.87      0.00      0.00     84.44
10:47:24 PM     all     32.82      0.00      9.41      0.00      0.00     57.76
10:47:25 PM     all      2.04      0.00      3.57      0.00      0.00     94.39
10:47:26 PM     all      4.11      0.00      3.60      0.00      0.00     92.29
10:47:27 PM     all     26.21      0.00     10.43      0.00      0.00     63.36
10:47:28 PM     all     12.69      0.00      5.08      0.25      0.00     81.98
10:47:29 PM     all     10.97      0.00      5.10      0.00      0.00     83.93
10:47:30 PM     all     10.30      0.00      6.53      5.03      0.00     78.14
10:47:31 PM     all     25.44      0.00      8.82      0.00      0.00     65.74
10:47:32 PM     all      9.73      0.00      5.24      0.00      0.00     85.04
10:47:33 PM     all      3.27      0.00      4.28      0.00      0.00     92.44
10:47:34 PM     all     29.95      0.00     10.41      0.25      0.00     59.39
10:47:35 PM     all     15.11      0.00      5.54      0.00      0.00     79.35
10:47:36 PM     all      5.06      0.00      4.56      0.00      0.00     90.38
10:47:37 PM     all     14.94      0.00      7.09      0.00      0.00     77.97
10:47:38 PM     all     21.52      0.00      7.09      0.00      0.00     71.39
10:47:39 PM     all     10.57      0.00      4.64      0.00      0.00     84.79
10:47:40 PM     all      3.84      0.00      5.12      0.00      0.00     91.05
10:47:41 PM     all     25.32      0.00      8.18      0.00      0.00     66.50
10:47:42 PM     all     15.38      0.00      5.38      0.00      0.00     79.23
10:47:43 PM     all      2.57      0.00      4.11      0.00      0.00     93.32
10:47:44 PM     all     23.35      0.00      9.64      0.00      0.00     67.01
10:47:45 PM     all     18.35      0.00      6.46      0.00      0.00     75.19
10:47:46 PM     all      4.11      0.00      4.11      0.00      0.00     91.77
10:47:47 PM     all     13.52      0.00      6.38      0.00      0.00     80.10
10:47:48 PM     all     24.75      0.00      7.58      0.00      0.00     67.68
10:47:49 PM     all     12.50      0.00      5.75      0.25      0.00     81.50
10:47:50 PM     all      2.78      0.00      4.05      0.00      0.00     93.16
10:47:51 PM     all     21.41      0.00      9.82      0.00      0.00     68.77
10:47:52 PM     all     22.67      0.00      6.30      0.00      0.00     71.03
10:47:53 PM     all      3.27      0.00      4.53      0.00      0.00     92.19
10:47:54 PM     all     17.88      0.00      8.06      0.00      0.00     74.06
10:47:55 PM     all     24.11      0.00      7.36      0.00      0.00     68.53
10:47:56 PM     all      5.03      0.00      5.53      0.00      0.00     89.45
10:47:57 PM     all      8.21      0.00      3.85      0.00      0.00     87.95
10:47:58 PM     all     18.99      0.00      9.11      0.00      0.00     71.90
10:47:59 PM     all     21.63      0.00      6.62      0.00      0.00     71.76
10:48:00 PM     all      1.82      0.00      4.42      0.00      0.00     93.77
10:48:01 PM     all     11.39      0.00      7.59      3.29      0.00     77.72
10:48:02 PM     all     31.03      0.00      9.23      0.00      0.00     59.74
10:48:03 PM     all      1.80      0.00      3.35      0.00      0.00     94.85
10:48:04 PM     all     10.46      0.00      4.85      0.00      0.00     84.69
10:48:05 PM     all     18.58      0.00      8.40      0.00      0.00     73.03
10:48:06 PM     all     13.99      0.00      5.60      0.00      0.00     80.41
10:48:07 PM     all      9.77      0.00      4.51      1.75      0.00     83.96
10:48:08 PM     all      9.85      0.00      6.82      0.00      0.00     83.33
10:48:09 PM     all     33.33      0.00     10.28      0.00      0.00     56.39
10:48:10 PM     all      3.54      0.00      5.05      0.00      0.00     91.41
10:48:11 PM     all      5.78      0.00      4.52      0.00      0.00     89.70
10:48:12 PM     all     26.77      0.00      9.09      0.00      0.00     64.14
10:48:13 PM     all     12.09      0.00      5.29      0.00      0.00     82.62
10:48:14 PM     all     10.54      0.00      5.14      0.00      0.00     84.32
10:48:15 PM     all      8.93      0.00      6.63      0.00      0.00     84.44
10:48:16 PM     all     24.68      0.00      7.71      0.00      0.00     67.61
10:48:17 PM     all      9.00      0.00      4.37      0.00      0.00     86.63
10:48:18 PM     all      2.06      0.00      3.60      0.00      0.00     94.34
10:48:19 PM     all     29.74      0.00     10.77      0.00      0.00     59.49
10:48:20 PM     all     13.08      0.00      5.13      0.00      0.00     81.79
10:48:21 PM     all      4.58      0.00      4.07      0.00      0.00     91.35
10:48:22 PM     all     13.88      0.00      6.94      0.00      0.00     79.18
10:48:23 PM     all     22.42      0.00      6.44      0.00      0.00     71.13
10:48:24 PM     all     10.69      0.00      5.34      0.00      0.00     83.97
10:48:25 PM     all      2.81      0.00      4.34      0.00      0.00     92.86
10:48:26 PM     all     21.97      0.00      9.09      0.00      0.00     68.94
10:48:27 PM     all     21.77      0.00      6.08      0.00      0.00     72.15
10:48:28 PM     all      3.77      0.00      4.52      0.00      0.00     91.71
10:48:29 PM     all     19.44      0.00      7.07      0.00      0.00     73.48
10:48:30 PM     all     21.97      0.00      7.58      0.00      0.00     70.45
10:48:31 PM     all      4.52      0.00      5.03      0.00      0.00     90.45
10:48:32 PM     all      8.48      0.00      4.88      1.54      0.00     85.09
10:48:33 PM     all     18.64      0.00      9.82      4.79      0.00     66.75
10:48:34 PM     all     20.66      0.00      5.61      0.00      0.00     73.72
10:48:35 PM     all      1.80      0.00      3.60      0.26      0.00     94.34
10:48:36 PM     all     11.22      0.00      6.89      0.00      0.00     81.89
10:48:37 PM     all     32.14      0.00      9.18      0.00      0.00     58.67
10:48:38 PM     all      3.05      0.00      4.07      1.53      0.00     91.35
10:48:39 PM     all      9.72      0.00      5.63      0.00      0.00     84.65
10:48:40 PM     all     19.07      0.00      8.51      0.00      0.00     72.42
10:48:41 PM     all     13.66      0.00      5.15      0.00      0.00     81.19
10:48:42 PM     all      8.63      0.00      4.57      0.00      0.00     86.80
10:48:43 PM     all      8.65      0.00      5.85      0.00      0.00     85.50
10:48:44 PM     all     34.09      0.00      9.09      0.00      0.00     56.82
10:48:45 PM     all      3.05      0.00      3.81      0.00      0.00     93.15
10:48:46 PM     all      5.30      0.00      5.30      0.00      0.00     89.39
10:48:47 PM     all     27.71      0.00      9.57      0.00      0.00     62.72
10:48:48 PM     all     13.20      0.00      4.57      0.00      0.00     82.23
10:48:49 PM     all     11.28      0.00      7.02      0.00      0.00     81.70
10:48:50 PM     all      9.34      0.00      7.07      0.00      0.00     83.59
10:48:51 PM     all     26.26      0.00      7.32      0.00      0.00     66.41
10:48:52 PM     all      8.91      0.00      4.58      0.00      0.00     86.51
10:48:53 PM     all      2.54      0.00      4.07      0.00      0.00     93.38
10:48:54 PM     all     27.74      0.00     10.43      0.00      0.00     61.83
10:48:55 PM     all     13.73      0.00      4.40      0.00      0.00     81.87
10:48:56 PM     all      4.34      0.00      4.59      0.26      0.00     90.82
10:48:57 PM     all     14.18      0.00      7.22      0.00      0.00     78.61
10:48:58 PM     all     23.08      0.00      5.64      0.00      0.00     71.28
10:48:59 PM     all     10.08      0.00      5.43      8.79      0.00     75.71
10:49:00 PM     all      4.33      0.00      5.09      0.00      0.00     90.59
10:49:01 PM     all     25.06      0.00      8.27      0.00      0.00     66.67
10:49:02 PM     all     14.76      0.00      5.85      0.00      0.00     79.39
10:49:03 PM     all      2.54      0.00      3.81      0.00      0.00     93.65
10:49:04 PM     all     23.94      0.00      9.48      1.75      0.00     64.84
10:49:05 PM     all     20.91      0.00      6.80      0.00      0.00     72.29
10:49:06 PM     all      6.03      0.00      5.28      0.00      0.00     88.69
10:49:07 PM     all     11.75      0.00      6.50      0.00      0.00     81.75
10:49:08 PM     all     23.56      0.00      9.52      0.00      0.00     66.92
10:49:09 PM     all     15.15      0.00      5.30      0.00      0.00     79.55
10:49:10 PM     all      3.05      0.00      4.31      0.00      0.00     92.64
10:49:11 PM     all     22.45      0.00      8.67      0.00      0.00     68.88
10:49:12 PM     all     20.41      0.00      6.12      0.00      0.00     73.47
10:49:13 PM     all      2.31      0.00      4.10      0.00      0.00     93.59
10:49:14 PM     all     17.18      0.00      8.46      0.77      0.00     73.59
10:49:15 PM     all     22.42      0.00      6.70      0.00      0.00     70.88
10:49:16 PM     all      4.34      0.00      4.34      0.00      0.00     91.33
10:49:17 PM     all      8.72      0.00      4.62      0.00      0.00     86.67
10:49:18 PM     all     19.28      0.00      8.23      0.00      0.00     72.49
10:49:19 PM     all     20.93      0.00      5.94      0.00      0.00     73.13
10:49:20 PM     all      2.05      0.00      3.59      0.00      0.00     94.36
10:49:21 PM     all     11.42      0.00      6.60      0.00      0.00     81.98
10:49:22 PM     all     31.57      0.00      9.60      0.00      0.00     58.84
10:49:23 PM     all      2.54      0.00      3.81      0.00      0.00     93.65

