Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

10:51:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:52:15 PM     all     20.88      0.00     13.23      0.13      0.00     65.76
10:52:16 PM     all     19.79      0.00     11.61      0.13      0.00     68.47
10:52:17 PM     all     20.39      0.00     13.03      0.00      0.00     66.58
10:52:18 PM     all     22.98      0.00     11.87      0.13      0.00     65.03
10:52:19 PM     all     21.13      0.00     14.21      0.25      0.00     64.40
10:52:20 PM     all     19.33      0.00     13.14      0.00      0.00     67.53
10:52:21 PM     all     19.74      0.00     11.48      0.00      0.00     68.77
10:52:22 PM     all     20.33      0.00     11.58      0.39      0.00     67.70
10:52:23 PM     all     21.90      0.00     13.06      0.00      0.00     65.04
10:52:24 PM     all     17.92      0.00     12.38      0.13      0.00     69.57
10:52:25 PM     all     21.03      0.00     12.00      0.13      0.00     66.84
10:52:26 PM     all     17.24      0.00     10.39      0.13      0.00     72.24
10:52:27 PM     all     18.83      0.00     10.41      0.00      0.00     70.76
10:52:28 PM     all     17.48      0.00     11.04      0.26      0.00     71.22
10:52:29 PM     all     21.91      0.00     13.02      0.13      0.00     64.95
10:52:30 PM     all     20.92      0.00     12.94      0.00      0.00     66.14
10:52:31 PM     all     20.99      0.00     13.04      0.00      0.00     65.97
10:52:32 PM     all     19.29      0.00     10.50      0.13      0.00     70.08
10:52:33 PM     all     19.15      0.00     11.10      0.13      0.00     69.62
10:52:34 PM     all     21.27      0.00     12.32      0.26      0.00     66.15
10:52:35 PM     all     21.53      0.00     13.74      0.00      0.00     64.73
10:52:36 PM     all     20.88      0.00     12.58      0.26      0.00     66.28
10:52:37 PM     all     22.85      0.00     13.21      0.13      0.00     63.80
10:52:38 PM     all     17.88      0.00     11.13      0.26      0.00     70.73
10:52:39 PM     all     21.18      0.00     11.30      0.39      0.00     67.14
10:52:40 PM     all     20.66      0.00     12.19      0.00      0.00     67.15
10:52:41 PM     all     19.87      0.00     12.05      0.00      0.00     68.08
10:52:42 PM     all     23.96      0.00     15.36      0.26      0.00     60.42
10:52:43 PM     all     21.03      0.00     12.90      0.00      0.00     66.06
10:52:44 PM     all     22.22      0.00     12.92      0.00      0.00     64.86
10:52:45 PM     all     18.52      0.00     11.41      0.00      0.00     70.07
10:52:46 PM     all     20.74      0.00     11.76      0.13      0.00     67.37
10:52:47 PM     all     21.55      0.00     11.70      0.13      0.00     66.62
10:52:48 PM     all     23.32      0.00     11.53      0.13      0.00     65.03
10:52:49 PM     all     23.69      0.00     11.59      0.13      0.00     64.59
10:52:50 PM     all     23.07      0.00     12.55      0.51      0.00     63.88
10:52:51 PM     all     21.89      0.00     13.11      0.13      0.00     64.88
10:52:52 PM     all     22.03      0.00     13.19      0.00      0.00     64.78
10:52:53 PM     all     19.41      0.00     11.78      0.13      0.00     68.67
10:52:54 PM     all     22.52      0.00     12.48      0.00      0.00     64.99
10:52:55 PM     all     22.46      0.00     11.17      0.13      0.00     66.24
10:52:56 PM     all     20.94      0.00     10.99      0.26      0.00     67.80
10:52:57 PM     all     20.13      0.00     12.80      0.13      0.00     66.93
10:52:58 PM     all     22.29      0.00     12.61      0.00      0.00     65.10
10:52:59 PM     all     22.31      0.00     12.58      0.13      0.00     64.98
10:53:00 PM     all     19.02      0.00     11.89      0.00      0.00     69.09
10:53:01 PM     all     22.16      0.00     12.50      0.00      0.00     65.34
10:53:02 PM     all     20.03      0.00     11.86      0.26      0.00     67.85
10:53:03 PM     all     22.88      0.00     11.95      0.00      0.00     65.17
10:53:04 PM     all     17.90      0.00     11.01      0.13      0.00     70.95
10:53:05 PM     all     22.35      0.00     11.90      0.00      0.00     65.75
10:53:06 PM     all     19.66      0.00     12.14      0.26      0.00     67.94
10:53:07 PM     all     24.71      0.00     11.65      0.13      0.00     63.51
10:53:08 PM     all     22.56      0.00     12.78      0.13      0.00     64.54
10:53:09 PM     all     22.58      0.00     12.92      0.26      0.00     64.23
10:53:10 PM     all     19.07      0.00     11.92      0.26      0.00     68.74
10:53:11 PM     all     22.06      0.00     12.68      0.00      0.00     65.26
10:53:12 PM     all     20.95      0.00     11.46      0.00      0.00     67.59
10:53:13 PM     all     21.94      0.00     12.65      0.00      0.00     65.42
10:53:14 PM     all     21.36      0.00     12.19      0.00      0.00     66.45
10:53:15 PM     all     20.44      0.00     11.20      0.26      0.00     68.10
10:53:16 PM     all     20.72      0.00     11.82      0.13      0.00     67.33
10:53:17 PM     all     20.86      0.00     12.39      0.26      0.00     66.49
10:53:18 PM     all     20.70      0.00     13.28      0.26      0.00     65.76
10:53:19 PM     all     18.81      0.00     11.02      0.00      0.00     70.17
10:53:20 PM     all     19.97      0.00     10.91      0.00      0.00     69.12
10:53:21 PM     all     21.25      0.00     11.78      0.13      0.00     66.84
10:53:22 PM     all     21.40      0.00     11.02      0.00      0.00     67.57
10:53:23 PM     all     18.68      0.00     11.66      0.13      0.00     69.54
10:53:24 PM     all     21.72      0.00     11.05      0.00      0.00     67.23
10:53:25 PM     all     20.60      0.00     13.39      0.00      0.00     66.01
10:53:26 PM     all     20.32      0.00     11.42      0.27      0.00     67.99
10:53:27 PM     all     20.03      0.00     10.33      0.38      0.00     69.26
10:53:28 PM     all     18.73      0.00     10.85      0.00      0.00     70.41
10:53:29 PM     all     15.59      0.00      8.45      0.00      0.00     75.96
10:53:30 PM     all     19.69      0.00     11.20      0.00      0.00     69.11
10:53:31 PM     all     19.22      0.00      9.93      0.00      0.00     70.85
10:53:32 PM     all     19.20      0.00      9.92      0.00      0.00     70.88
10:53:33 PM     all     18.35      0.00      9.96      0.00      0.00     71.69
10:53:34 PM     all     17.67      0.00     10.63      0.13      0.00     71.57
10:53:35 PM     all     18.42      0.00      9.99      0.00      0.00     71.60
10:53:36 PM     all     14.08      0.00      9.34      0.13      0.00     76.45
10:53:37 PM     all     19.90      0.00     11.04      0.13      0.00     68.93
10:53:38 PM     all     18.88      0.00     11.59      0.13      0.00     69.40
10:53:39 PM     all     18.86      0.00     10.79      0.00      0.00     70.35
10:53:40 PM     all     16.38      0.00      9.72      0.27      0.00     73.64
10:53:41 PM     all     18.68      0.00     10.92      0.00      0.00     70.39
10:53:42 PM     all     18.48      0.00     11.53      0.00      0.00     69.99
10:53:43 PM     all     21.56      0.00     12.73      0.00      0.00     65.71
10:53:44 PM     all     19.61      0.00     11.32      0.00      0.00     69.08
10:53:45 PM     all     19.73      0.00     12.40      0.13      0.00     67.73
10:53:46 PM     all     21.17      0.00     10.91      0.13      0.00     67.79
10:53:47 PM     all     21.24      0.00     11.61      0.13      0.00     67.02
10:53:48 PM     all     19.19      0.00     11.56      0.13      0.00     69.12
10:53:49 PM     all     21.54      0.00     11.75      0.00      0.00     66.71
10:53:50 PM     all     18.84      0.00     10.94      0.00      0.00     70.22
10:53:51 PM     all     19.64      0.00     10.79      0.26      0.00     69.31
10:53:52 PM     all     19.36      0.00     11.75      0.00      0.00     68.89
10:53:53 PM     all     20.92      0.00     12.11      0.13      0.00     66.84
10:53:54 PM     all     23.53      0.00     12.94      0.00      0.00     63.53
10:53:55 PM     all     21.76      0.00     13.11      0.13      0.00     65.01
10:53:56 PM     all     21.97      0.00     13.68      0.00      0.00     64.34
10:53:57 PM     all     21.85      0.00     13.39      0.13      0.00     64.63
10:53:58 PM     all     23.42      0.00     13.95      0.13      0.00     62.50
10:53:59 PM     all     21.67      0.00     15.01      0.00      0.00     63.32
10:54:00 PM     all     21.56      0.00     12.96      0.00      0.00     65.48
10:54:01 PM     all     18.97      0.00     11.41      0.13      0.00     69.50
10:54:02 PM     all     22.94      0.00     12.73      0.00      0.00     64.32
10:54:03 PM     all     20.05      0.00     12.83      0.13      0.00     66.98
10:54:04 PM     all     20.76      0.00     11.70      0.26      0.00     67.28
10:54:05 PM     all     19.07      0.00     12.27      0.13      0.00     68.53
10:54:06 PM     all     21.87      0.00     13.60      0.00      0.00     64.53
10:54:07 PM     all     21.36      0.00     13.35      0.00      0.00     65.29
10:54:08 PM     all     19.40      0.00     11.13      0.13      0.00     69.34
10:54:09 PM     all     22.02      0.00     12.07      0.13      0.00     65.78
10:54:10 PM     all     24.84      0.00     14.32      0.13      0.00     60.71
10:54:11 PM     all     23.74      0.00     14.58      0.00      0.00     61.68
10:54:12 PM     all     21.40      0.00     12.15      0.13      0.00     66.31
10:54:13 PM     all     22.89      0.00     14.30      0.13      0.00     62.68
10:54:14 PM     all     24.39      0.00     14.06      0.00      0.00     61.55
10:54:15 PM     all     23.87      0.00     13.93      0.13      0.00     62.07
10:54:16 PM     all     22.19      0.00     13.42      0.00      0.00     64.39
10:54:17 PM     all     21.10      0.00     12.32      0.13      0.00     66.45
10:54:18 PM     all     22.21      0.00     13.51      0.00      0.00     64.29
10:54:19 PM     all     22.03      0.00     13.82      0.00      0.00     64.15
10:54:20 PM     all     18.85      0.00     11.65      0.13      0.00     69.37
10:54:21 PM     all     21.92      0.00     12.47      0.00      0.00     65.62
10:54:22 PM     all     20.48      0.00     10.57      0.26      0.00     68.69
10:54:23 PM     all     22.44      0.00     14.70      0.13      0.00     62.73
10:54:24 PM     all     22.19      0.00     13.19      0.26      0.00     64.36
10:54:25 PM     all     21.54      0.00     13.05      0.00      0.00     65.40
10:54:26 PM     all     23.88      0.00     13.91      0.13      0.00     62.07
10:54:27 PM     all     20.40      0.00     13.15      0.00      0.00     66.44
10:54:28 PM     all     23.61      0.00     13.32      0.13      0.00     62.93
10:54:29 PM     all     18.13      0.00     11.33      0.00      0.00     70.53
10:54:30 PM     all     20.45      0.00     11.55      0.00      0.00     67.99
10:54:31 PM     all     19.13      0.00     11.66      0.13      0.00     69.07
10:54:32 PM     all     22.69      0.00     12.91      0.00      0.00     64.41
10:54:33 PM     all     20.31      0.00     12.98      0.13      0.00     66.58
10:54:34 PM     all     23.80      0.00     12.48      0.00      0.00     63.72
10:54:35 PM     all     19.05      0.00     12.48      0.00      0.00     68.46
10:54:36 PM     all     21.53      0.00     10.77      0.13      0.00     67.57
10:54:37 PM     all     19.71      0.00     11.38      0.13      0.00     68.78
10:54:38 PM     all     19.84      0.00     11.51      0.13      0.00     68.52
10:54:39 PM     all     20.26      0.00     11.84      0.13      0.00     67.76
10:54:40 PM     all     25.57      0.00     14.81      0.13      0.00     59.49
10:54:41 PM     all     20.61      0.00     12.77      0.00      0.00     66.62
10:54:42 PM     all     22.14      0.00     11.07      0.00      0.00     66.80
10:54:43 PM     all     22.05      0.00     10.77      0.26      0.00     66.92
10:54:44 PM     all     21.95      0.00     10.13      0.00      0.00     67.92
10:54:45 PM     all     20.69      0.00     12.02      0.13      0.00     67.16
10:54:46 PM     all     20.40      0.00     13.07      0.00      0.00     66.53
10:54:47 PM     all     21.89      0.00     12.58      0.00      0.00     65.53
10:54:48 PM     all     19.50      0.00     11.46      0.00      0.00     69.04
10:54:49 PM     all     21.82      0.00     12.08      0.26      0.00     65.84
10:54:50 PM     all     19.05      0.00     12.04      0.13      0.00     68.78
10:54:51 PM     all     23.46      0.00     12.19      0.13      0.00     64.22
10:54:52 PM     all     19.50      0.00     11.59      0.00      0.00     68.91
10:54:53 PM     all     20.92      0.00     11.97      0.13      0.00     66.97
10:54:54 PM     all     22.21      0.00     10.91      0.00      0.00     66.88
10:54:55 PM     all     21.49      0.00     11.80      0.13      0.00     66.58
10:54:56 PM     all     19.87      0.00     12.53      0.00      0.00     67.60
10:54:57 PM     all     20.84      0.00     12.66      0.26      0.00     66.23
10:54:58 PM     all     22.22      0.00     12.01      0.13      0.00     65.64
10:54:59 PM     all     20.79      0.00     12.45      0.00      0.00     66.75
10:55:00 PM     all     22.41      0.00     12.69      0.00      0.00     64.90
10:55:01 PM     all     20.31      0.00     10.35      0.00      0.00     69.34
10:55:02 PM     all     19.38      0.00     11.71      0.00      0.00     68.91
10:55:03 PM     all     21.37      0.00     12.44      0.26      0.00     65.93
10:55:04 PM     all     20.42      0.00     13.48      0.26      0.00     65.84
10:55:05 PM     all     20.03      0.00     11.54      0.00      0.00     68.44
10:55:06 PM     all     21.92      0.00     11.94      0.00      0.00     66.14
10:55:07 PM     all     18.70      0.00     10.08      0.00      0.00     71.22
10:55:08 PM     all     21.19      0.00     11.76      0.13      0.00     66.93
10:55:09 PM     all     19.60      0.00     11.79      0.00      0.00     68.61
10:55:10 PM     all     21.80      0.00     11.36      0.13      0.00     66.71
10:55:11 PM     all     17.94      0.00     11.11      0.00      0.00     70.95
10:55:12 PM     all     20.57      0.00     11.46      0.00      0.00     67.97
10:55:13 PM     all     19.90      0.00     11.52      0.00      0.00     68.59
10:55:14 PM     all     21.05      0.00     12.16      0.13      0.00     66.67
10:55:15 PM     all     20.65      0.00     12.21      0.13      0.00     67.01
10:55:16 PM     all     20.95      0.00     11.20      0.00      0.00     67.85
10:55:17 PM     all     19.97      0.00     11.88      0.00      0.00     68.15
10:55:18 PM     all     18.77      0.00     12.38      0.00      0.00     68.84
10:55:19 PM     all     22.28      0.00     10.88      0.13      0.00     66.71
10:55:20 PM     all     20.42      0.00     12.04      0.13      0.00     67.41
10:55:21 PM     all     24.14      0.00     14.85      0.13      0.00     60.88
10:55:22 PM     all     23.07      0.00     13.11      0.00      0.00     63.83
10:55:23 PM     all     21.99      0.00     13.09      0.26      0.00     64.66
10:55:24 PM     all     21.56      0.00     12.83      0.00      0.00     65.61
10:55:25 PM     all     24.08      0.00     13.68      0.00      0.00     62.24
10:55:26 PM     all     21.18      0.00     11.94      0.00      0.00     66.88
10:55:27 PM     all     21.82      0.00     12.47      0.13      0.00     65.58
10:55:28 PM     all     19.52      0.00     11.82      0.27      0.00     68.39
10:55:29 PM     all     21.12      0.00     12.57      0.13      0.00     66.18
10:55:30 PM     all     20.79      0.00     12.05      0.13      0.00     67.02
10:55:31 PM     all     20.86      0.00     11.90      0.00      0.00     67.25
10:55:32 PM     all     19.11      0.00     11.26      0.13      0.00     69.50
10:55:33 PM     all     23.31      0.00     11.33      0.00      0.00     65.36
10:55:34 PM     all     20.57      0.00     12.42      0.00      0.00     67.01
10:55:35 PM     all     21.03      0.00     10.97      0.39      0.00     67.61
10:55:36 PM     all     22.08      0.00     12.48      0.13      0.00     65.31
10:55:37 PM     all     20.34      0.00     12.15      0.13      0.00     67.37
10:55:38 PM     all     20.10      0.00     12.53      0.00      0.00     67.36
10:55:39 PM     all     20.45      0.00     12.27      0.00      0.00     67.28
10:55:40 PM     all     20.89      0.00     12.40      0.13      0.00     66.58
10:55:41 PM     all     19.19      0.00     11.70      0.13      0.00     68.99
10:55:42 PM     all     18.83      0.00     10.74      0.00      0.00     70.42
10:55:43 PM     all     18.23      0.00     11.76      0.00      0.00     70.01
10:55:44 PM     all     21.08      0.00     14.23      0.00      0.00     64.69
10:55:45 PM     all     20.16      0.00     10.86      0.00      0.00     68.98
10:55:46 PM     all     20.77      0.00     11.51      0.00      0.00     67.72
10:55:47 PM     all     20.31      0.00     11.33      0.13      0.00     68.23
10:55:48 PM     all     23.06      0.00     10.45      0.13      0.00     66.37
10:55:49 PM     all     18.92      0.00     12.70      0.00      0.00     68.39
10:55:50 PM     all     22.91      0.00     11.45      0.13      0.00     65.51
10:55:51 PM     all     19.53      0.00     10.62      0.13      0.00     69.72
10:55:52 PM     all     17.72      0.00     10.98      0.13      0.00     71.16
10:55:53 PM     all     18.12      0.00     10.71      0.00      0.00     71.16
10:55:54 PM     all     18.15      0.00     10.99      0.00      0.00     70.86
10:55:55 PM     all     21.76      0.00     12.58      0.00      0.00     65.66
10:55:56 PM     all     20.26      0.00     11.18      0.26      0.00     68.29
10:55:57 PM     all     21.82      0.00     11.95      0.00      0.00     66.23
10:55:58 PM     all     20.45      0.00     11.35      0.13      0.00     68.07
10:55:59 PM     all     19.61      0.00     11.05      0.00      0.00     69.34
10:56:00 PM     all     20.70      0.00     12.11      0.13      0.00     67.06
10:56:01 PM     all     22.55      0.00     12.89      0.00      0.00     64.56
10:56:02 PM     all     18.99      0.00     11.95      0.27      0.00     68.79
10:56:03 PM     all     22.37      0.00     13.72      0.13      0.00     63.78
10:56:04 PM     all     20.08      0.00     12.34      0.13      0.00     67.45
10:56:05 PM     all     23.61      0.00     13.29      0.13      0.00     62.97
10:56:06 PM     all     20.16      0.00     12.82      0.00      0.00     67.02
10:56:07 PM     all     22.24      0.00     12.76      0.00      0.00     65.00
10:56:08 PM     all     20.13      0.00     11.69      0.13      0.00     68.05
10:56:09 PM     all     19.89      0.00     11.46      0.26      0.00     68.38
10:56:10 PM     all     19.34      0.00     12.37      0.00      0.00     68.29
10:56:11 PM     all     20.13      0.00     12.19      0.13      0.00     67.55
10:56:12 PM     all     21.68      0.00     11.56      0.13      0.00     66.62
10:56:13 PM     all     19.36      0.00     12.07      0.13      0.00     68.44
10:56:14 PM     all     19.87      0.00     12.13      0.00      0.00     68.00
10:56:15 PM     all     18.90      0.00     10.46      0.00      0.00     70.64
10:56:16 PM     all     23.46      0.00     12.98      0.00      0.00     63.56
10:56:17 PM     all     17.71      0.00     10.39      0.00      0.00     71.90
10:56:18 PM     all     22.67      0.00     14.53      0.13      0.00     62.67
10:56:19 PM     all     19.68      0.00     13.61      0.13      0.00     66.58
10:56:20 PM     all     21.70      0.00     13.32      0.13      0.00     64.85
10:56:21 PM     all     21.30      0.00     14.02      0.00      0.00     64.68
10:56:22 PM     all     21.85      0.00     11.79      0.00      0.00     66.36
10:56:23 PM     all     19.19      0.00     12.22      0.00      0.00     68.59
10:56:24 PM     all     24.44      0.00     13.73      0.13      0.00     61.70
10:56:25 PM     all     19.89      0.00     12.02      0.00      0.00     68.09
10:56:26 PM     all     20.47      0.00     12.60      0.00      0.00     66.93
10:56:27 PM     all     21.73      0.00     14.01      0.00      0.00     64.27
10:56:28 PM     all     19.97      0.00     11.98      0.13      0.00     67.91
10:56:29 PM     all     20.83      0.00     11.07      0.00      0.00     68.10
10:56:30 PM     all     18.41      0.00      9.93      0.00      0.00     71.66
10:56:31 PM     all     20.50      0.00     12.14      0.00      0.00     67.36
10:56:32 PM     all     18.32      0.00     11.36      0.13      0.00     70.19
10:56:33 PM     all     21.45      0.00     12.27      0.26      0.00     66.02
10:56:34 PM     all     19.81      0.00     12.32      0.13      0.00     67.74
10:56:35 PM     all     22.57      0.00     13.12      0.00      0.00     64.30
10:56:36 PM     all     20.48      0.00     12.90      0.27      0.00     66.36
10:56:37 PM     all     23.09      0.00     11.54      0.00      0.00     65.37
10:56:38 PM     all     21.15      0.00     12.01      0.00      0.00     66.84
10:56:39 PM     all     19.10      0.00     11.94      0.00      0.00     68.97
10:56:40 PM     all     18.29      0.00     12.02      0.00      0.00     69.69
10:56:41 PM     all     21.53      0.00     12.45      0.26      0.00     65.76
10:56:42 PM     all     20.16      0.00     11.39      0.00      0.00     68.46
10:56:43 PM     all     22.25      0.00     13.58      0.13      0.00     64.04
10:56:44 PM     all     20.48      0.00     13.65      0.27      0.00     65.60
10:56:45 PM     all     23.95      0.00     14.66      0.13      0.00     61.26
10:56:46 PM     all     20.91      0.00     11.66      0.00      0.00     67.43
10:56:47 PM     all     20.91      0.00     12.65      0.00      0.00     66.44
10:56:48 PM     all     21.43      0.00     14.03      0.00      0.00     64.55
10:56:49 PM     all     19.40      0.00     11.93      0.00      0.00     68.68
10:56:50 PM     all     21.05      0.00     12.55      0.00      0.00     66.41
10:56:51 PM     all     20.83      0.00     11.59      0.13      0.00     67.45
10:56:52 PM     all     21.09      0.00     12.37      0.00      0.00     66.54
10:56:53 PM     all     19.35      0.00     11.63      0.00      0.00     69.02
10:56:54 PM     all     21.83      0.00     11.50      0.13      0.00     66.54
10:56:55 PM     all     17.94      0.00     10.71      0.00      0.00     71.35
10:56:56 PM     all     20.95      0.00     11.94      0.13      0.00     66.98
10:56:57 PM     all     20.29      0.00     11.78      0.00      0.00     67.93
10:56:58 PM     all     21.34      0.00     13.44      0.00      0.00     65.22
10:56:59 PM     all     20.31      0.00     12.89      0.13      0.00     66.67
10:57:00 PM     all     21.14      0.00     10.83      0.13      0.00     67.90
10:57:01 PM     all     19.82      0.00     12.47      0.13      0.00     67.59
10:57:02 PM     all     20.16      0.00     11.67      0.00      0.00     68.17
10:57:03 PM     all     19.68      0.00     12.02      0.13      0.00     68.16
10:57:04 PM     all     19.21      0.00     11.32      0.13      0.00     69.34
10:57:05 PM     all     20.05      0.00     11.42      0.13      0.00     68.39
10:57:06 PM     all     20.39      0.00     12.29      0.13      0.00     67.19
10:57:07 PM     all     20.64      0.00     12.25      0.27      0.00     66.84
10:57:08 PM     all     19.16      0.00     12.07      0.00      0.00     68.77
10:57:09 PM     all     19.79      0.00     10.83      0.00      0.00     69.39
10:57:10 PM     all     18.30      0.00     11.94      0.00      0.00     69.76
10:57:11 PM     all     22.40      0.00     11.59      0.00      0.00     66.01
10:57:12 PM     all     18.95      0.00     13.20      0.13      0.00     67.71
10:57:13 PM     all     19.50      0.00     11.20      0.00      0.00     69.30
10:57:14 PM     all     19.95      0.00     11.62      0.00      0.00     68.43
10:57:15 PM     all     24.05      0.00     11.07      0.13      0.00     64.76
10:57:16 PM     all     19.68      0.00     11.44      0.00      0.00     68.88
10:57:17 PM     all     20.29      0.00     10.80      0.13      0.00     68.77
10:57:18 PM     all     20.00      0.00     10.98      0.13      0.00     68.89
10:57:19 PM     all     23.64      0.00     12.14      0.00      0.00     64.22
10:57:20 PM     all     21.99      0.00     12.19      0.00      0.00     65.83
10:57:21 PM     all     20.79      0.00     12.19      0.26      0.00     66.75
10:57:22 PM     all     22.89      0.00     12.66      0.13      0.00     64.32
10:57:23 PM     all     18.96      0.00     12.28      0.00      0.00     68.76
10:57:24 PM     all     20.56      0.00     11.69      0.00      0.00     67.74
10:57:25 PM     all     19.68      0.00     13.03      0.13      0.00     67.15
10:57:26 PM     all     22.64      0.00     12.92      0.00      0.00     64.45
10:57:27 PM     all     19.84      0.00     12.38      0.00      0.00     67.78
10:57:28 PM     all     22.95      0.00     12.13      0.13      0.00     64.80
10:57:29 PM     all     23.57      0.00     14.90      0.00      0.00     61.53
10:57:30 PM     all     20.96      0.00     12.28      0.13      0.00     66.62
10:57:31 PM     all     21.82      0.00     11.69      0.13      0.00     66.36
10:57:32 PM     all     19.50      0.00     13.18      0.26      0.00     67.06
10:57:33 PM     all     20.63      0.00     12.22      0.00      0.00     67.15
10:57:34 PM     all     21.10      0.00     11.53      0.00      0.00     67.37
10:57:35 PM     all     20.96      0.00     11.98      0.00      0.00     67.06
10:57:36 PM     all     19.97      0.00     11.28      0.13      0.00     68.61
10:57:37 PM     all     17.53      0.00     10.62      0.13      0.00     71.71
10:57:38 PM     all     21.40      0.00     10.51      0.00      0.00     68.09
10:57:39 PM     all     20.66      0.00     11.45      0.00      0.00     67.89
10:57:40 PM     all     20.05      0.00     12.62      0.13      0.00     67.20
10:57:41 PM     all     19.73      0.00     11.87      0.00      0.00     68.40
10:57:42 PM     all     17.90      0.00     10.88      0.00      0.00     71.22
10:57:43 PM     all     20.57      0.00     11.64      0.13      0.00     67.66
10:57:44 PM     all     18.61      0.00     11.11      0.00      0.00     70.28
10:57:45 PM     all     20.90      0.00     12.17      0.26      0.00     66.67
10:57:46 PM     all     18.60      0.00     11.46      0.13      0.00     69.81
10:57:47 PM     all     22.28      0.00     12.80      0.26      0.00     64.66
10:57:48 PM     all     18.21      0.00     12.40      0.00      0.00     69.39
10:57:49 PM     all     18.85      0.00     10.96      0.00      0.00     70.19
10:57:50 PM     all     15.29      0.00     11.17      0.00      0.00     73.54
10:57:51 PM     all     18.01      0.00     11.13      0.00      0.00     70.86
10:57:52 PM     all     19.40      0.00     11.93      0.00      0.00     68.68
10:57:53 PM     all     20.70      0.00     12.03      0.00      0.00     67.27
10:57:54 PM     all     18.39      0.00     10.62      0.26      0.00     70.73
10:57:55 PM     all     18.39      0.00     10.49      0.00      0.00     71.11
10:57:56 PM     all     17.97      0.00     11.49      0.00      0.00     70.54
10:57:57 PM     all     16.89      0.00     11.57      0.13      0.00     71.41
10:57:58 PM     all     18.82      0.00     11.11      0.00      0.00     70.07
10:57:59 PM     all     19.51      0.00     10.01      0.13      0.00     70.35
10:58:00 PM     all     18.60      0.00     10.14      0.13      0.00     71.13
10:58:01 PM     all     17.46      0.00      9.92      0.13      0.00     72.49
10:58:02 PM     all     18.21      0.00     11.61      0.00      0.00     70.18
10:58:03 PM     all     17.00      0.00     11.02      0.13      0.00     71.85
10:58:04 PM     all     19.35      0.00     12.03      0.13      0.00     68.50
10:58:05 PM     all     18.61      0.00     12.06      0.00      0.00     69.33
10:58:06 PM     all     20.91      0.00     12.86      0.00      0.00     66.23
10:58:07 PM     all     18.82      0.00     12.11      0.13      0.00     68.95
10:58:08 PM     all     20.24      0.00     12.48      0.13      0.00     67.15
10:58:09 PM     all     21.10      0.00     12.98      0.26      0.00     65.66
10:58:10 PM     all     19.16      0.00     12.86      0.13      0.00     67.85
