pi5_total_cpu_v3

                                                                                                                                                                                                                          
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:00:33 PM     all     24.69      0.00      8.56      0.00      0.00     66.75
11:00:34 PM     all      9.64      0.00      5.33      1.52      0.00     83.50
11:00:35 PM     all     11.94      0.00      6.47      0.25      0.00     81.34
11:00:36 PM     all     14.82      0.00      8.79      0.00      0.00     76.38
11:00:37 PM     all     25.51      0.00      8.33      0.00      0.00     66.16
11:00:38 PM     all      3.83      0.00      4.08      0.00      0.00     92.09
11:00:39 PM     all      5.33      0.00      5.33      0.00      0.00     89.34
11:00:40 PM     all     33.84      0.00     10.69      0.00      0.00     55.47
11:00:41 PM     all      7.47      0.00      5.41      0.00      0.00     87.11
11:00:42 PM     all     10.18      0.00      7.12      0.00      0.00     82.70
11:00:43 PM     all     13.99      0.00      8.14      0.00      0.00     77.86
11:00:44 PM     all     16.75      0.00      6.96      0.00      0.00     76.29
11:00:45 PM     all     10.51      0.00      5.64      0.00      0.00     83.85
11:00:46 PM     all      4.12      0.00      5.15      0.00      0.00     90.72
11:00:47 PM     all     30.61      0.00     10.46      0.00      0.00     58.93
11:00:48 PM     all     10.51      0.00      5.90      0.00      0.00     83.59
11:00:49 PM     all      2.57      0.00      4.63      0.00      0.00     92.80
11:00:50 PM     all     23.21      0.00      9.44      0.00      0.00     67.35
11:00:51 PM     all     18.89      0.00      7.05      0.00      0.00     74.06
11:00:52 PM     all     11.45      0.00      5.34      0.00      0.00     83.21
11:00:53 PM     all      5.75      0.00      6.75      0.00      0.00     87.50
11:00:54 PM     all     24.75      0.00      8.50      0.00      0.00     66.75
11:00:55 PM     all     16.12      0.00      6.80      0.00      0.00     77.08
11:00:56 PM     all      4.01      0.00      5.26      0.00      0.00     90.73
11:00:57 PM     all     22.73      0.00     10.10      0.00      0.00     67.17
11:00:58 PM     all     22.84      0.00      7.36      0.00      0.00     69.80
11:00:59 PM     all      3.06      0.00      4.59      0.00      0.00     92.35
11:01:00 PM     all     12.53      0.00      7.42      0.00      0.00     80.05
11:01:01 PM     all     24.11      0.00      8.63      0.00      0.00     67.26
11:01:02 PM     all     14.03      0.00      5.45      0.00      0.00     80.52
11:01:03 PM     all      2.06      0.00      4.38      0.00      0.00     93.56
11:01:04 PM     all     14.14      0.00      8.23      5.91      0.00     71.72
11:01:05 PM     all     27.95      0.00      9.49      0.00      0.00     62.56
11:01:06 PM     all      2.58      0.00      3.62      0.00      0.00     93.80
11:01:07 PM     all     11.79      0.00      7.44      0.00      0.00     80.77
11:01:08 PM     all     24.36      0.00      8.46      0.00      0.00     67.18
