Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

09:58:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:59:47 PM     all      0.25      0.00      0.12      0.00      0.00     99.62
09:59:48 PM     all      0.88      0.00      0.00      0.00      0.00     99.12
09:59:49 PM     all      0.25      0.00      0.00      0.12      0.00     99.63
09:59:50 PM     all      0.88      0.00      0.50      0.00      0.00     98.62
09:59:51 PM     all      0.25      0.00      0.00      0.12      0.00     99.63
09:59:52 PM     all      0.88      0.00      0.25      0.00      0.00     98.87
09:59:53 PM     all      0.25      0.00      0.12      0.00      0.00     99.62
09:59:54 PM     all      0.88      0.00      0.38      0.12      0.00     98.62
09:59:55 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
09:59:56 PM     all      0.25      0.00      0.12      0.12      0.00     99.50
09:59:57 PM     all      1.00      0.00      0.25      0.13      0.00     98.62
09:59:58 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
09:59:59 PM     all      0.88      0.00      0.25      0.13      0.00     98.75
10:00:00 PM     all      0.38      0.00      0.12      0.00      0.00     99.50
10:00:01 PM     all      1.00      0.00      0.25      0.25      0.00     98.50
10:00:02 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:00:03 PM     all      1.13      0.00      0.13      0.13      0.00     98.62
10:00:04 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:00:05 PM     all      1.00      0.00      0.25      0.12      0.00     98.62
10:00:06 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:00:07 PM     all      1.00      0.00      0.13      0.25      0.00     98.62
10:00:08 PM     all      0.25      0.00      0.12      0.00      0.00     99.63
10:00:09 PM     all      1.00      0.00      0.50      0.00      0.00     98.50
10:00:10 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
10:00:11 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:00:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:00:13 PM     all      1.37      0.00      0.37      0.12      0.00     98.13
10:00:14 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:00:15 PM     all      1.12      0.00      0.38      0.12      0.00     98.38
10:00:16 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:00:17 PM     all      1.12      0.00      0.25      0.00      0.00     98.62
10:00:18 PM     all      0.12      0.00      0.00      0.25      0.00     99.62
10:00:19 PM     all      0.38      0.00      0.13      0.00      0.00     99.50
10:00:20 PM     all      0.75      0.00      0.37      0.12      0.00     98.75
10:00:21 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:00:22 PM     all      0.88      0.00      0.38      0.13      0.00     98.62
10:00:23 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:00:24 PM     all      0.87      0.00      0.37      0.12      0.00     98.63
10:00:25 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:00:26 PM     all      1.12      0.00      0.25      0.00      0.00     98.62
10:00:27 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
10:00:28 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:00:29 PM     all      0.00      0.00      0.25      0.13      0.00     99.62
10:00:30 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:00:31 PM     all      0.00      0.00      0.25      0.13      0.00     99.62
10:00:32 PM     all      1.13      0.00      0.13      0.00      0.00     98.75
10:00:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:00:34 PM     all      1.12      0.00      0.50      0.12      0.00     98.25
10:00:35 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:00:36 PM     all      1.00      0.00      0.38      0.12      0.00     98.50
10:00:37 PM     all      0.00      0.00      0.12      0.00      0.00     99.88
10:00:38 PM     all      1.25      0.00      0.13      0.00      0.00     98.62
10:00:39 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:00:40 PM     all      1.12      0.00      0.25      0.00      0.00     98.63
10:00:41 PM     all      0.12      0.00      0.00      0.25      0.00     99.62
10:00:42 PM     all      0.75      0.00      0.25      0.00      0.00     99.00
10:00:43 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
10:00:44 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
10:00:45 PM     all      1.00      0.00      0.50      0.00      0.00     98.50
10:00:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:00:47 PM     all      1.00      0.00      0.25      0.13      0.00     98.62
10:00:48 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:00:49 PM     all      1.00      0.00      0.13      0.13      0.00     98.75
10:00:50 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:00:51 PM     all      1.12      0.00      0.38      0.00      0.00     98.50
10:00:52 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:00:53 PM     all      1.00      0.00      0.38      0.13      0.00     98.50
10:00:54 PM     all      0.12      0.00      0.00      0.12      0.00     99.75
10:00:55 PM     all      1.00      0.00      0.38      0.00      0.00     98.62
10:00:56 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:00:57 PM     all      1.12      0.00      0.12      0.12      0.00     98.63
10:00:58 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:00:59 PM     all      1.00      0.00      0.38      0.12      0.00     98.50
10:01:00 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:01:01 PM     all      1.13      0.00      0.38      0.00      0.00     98.50
10:01:02 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:01:03 PM     all      1.00      0.00      0.38      0.00      0.00     98.62
10:01:04 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:01:05 PM     all      1.25      0.00      0.25      0.00      0.00     98.50
10:01:06 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:01:07 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:01:08 PM     all      1.13      0.00      0.38      0.00      0.00     98.50
10:01:09 PM     all      0.12      0.00      0.00      0.12      0.00     99.75
10:01:10 PM     all      1.13      0.00      0.00      0.13      0.00     98.75
10:01:11 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:01:12 PM     all      1.12      0.00      0.25      0.12      0.00     98.50
10:01:13 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:01:14 PM     all      0.88      0.00      0.50      0.12      0.00     98.50
10:01:15 PM     all      0.25      0.00      0.12      0.00      0.00     99.62
10:01:16 PM     all      1.12      0.00      0.25      0.00      0.00     98.62
10:01:17 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:01:18 PM     all      1.13      0.00      0.25      0.00      0.00     98.62
10:01:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:01:20 PM     all      1.12      0.00      0.25      0.12      0.00     98.50
10:01:21 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:01:22 PM     all      1.00      0.00      0.25      0.13      0.00     98.62
10:01:23 PM     all      0.37      0.00      0.12      0.00      0.00     99.50
10:01:24 PM     all      0.88      0.00      0.38      0.00      0.00     98.75
10:01:25 PM     all      0.12      0.00      0.12      0.12      0.00     99.63
10:01:26 PM     all      1.00      0.00      0.25      0.00      0.00     98.75
10:01:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:01:28 PM     all      1.62      0.00      0.37      0.50      0.00     97.51
10:01:29 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:01:30 PM     all      0.50      0.00      0.12      0.12      0.00     99.25
10:01:31 PM     all      0.75      0.00      0.13      0.00      0.00     99.12
10:01:32 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
10:01:33 PM     all      1.00      0.00      0.25      0.13      0.00     98.62
10:01:34 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:01:35 PM     all      0.88      0.00      0.38      0.13      0.00     98.62
10:01:36 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:01:37 PM     all      1.12      0.00      0.12      0.00      0.00     98.75
10:01:38 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:01:39 PM     all      0.88      0.00      0.13      0.00      0.00     98.99
10:01:40 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
10:01:41 PM     all      1.01      0.00      0.13      0.00      0.00     98.87
10:01:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:01:43 PM     all      1.25      0.00      0.37      0.12      0.00     98.25
10:01:44 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:01:45 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:01:46 PM     all      0.00      0.00      0.38      0.12      0.00     99.50
10:01:47 PM     all      1.25      0.00      0.13      0.00      0.00     98.62
10:01:48 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:01:49 PM     all      1.25      0.00      0.37      0.00      0.00     98.38
10:01:50 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:01:51 PM     all      1.00      0.00      0.13      0.13      0.00     98.75
10:01:52 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:01:53 PM     all      0.75      0.00      0.12      0.12      0.00     99.00
10:01:54 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
10:01:55 PM     all      0.12      0.00      0.00      0.12      0.00     99.75
10:01:56 PM     all      1.12      0.00      0.25      0.12      0.00     98.50
10:01:57 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:01:58 PM     all      1.12      0.00      0.37      0.00      0.00     98.50
10:01:59 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:02:00 PM     all      1.13      0.00      0.13      0.00      0.00     98.75
10:02:01 PM     all      0.00      0.00      0.25      0.12      0.00     99.63
10:02:02 PM     all      1.00      0.00      0.38      0.00      0.00     98.62
10:02:03 PM     all      0.12      0.00      0.12      0.12      0.00     99.63
10:02:04 PM     all      1.25      0.00      0.25      0.00      0.00     98.50
10:02:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:02:06 PM     all      1.13      0.00      0.25      0.13      0.00     98.50
10:02:07 PM     all      0.12      0.00      0.12      0.25      0.00     99.50
10:02:08 PM     all      1.13      0.00      0.25      0.13      0.00     98.50
10:02:09 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:02:10 PM     all      0.88      0.00      0.38      0.00      0.00     98.75
10:02:11 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:02:12 PM     all      1.00      0.00      0.25      0.00      0.00     98.75
10:02:13 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:02:14 PM     all      1.12      0.00      0.37      0.12      0.00     98.38
10:02:15 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:02:16 PM     all      1.00      0.00      0.25      0.12      0.00     98.63
10:02:17 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:02:18 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:02:19 PM     all      1.13      0.00      0.25      0.13      0.00     98.50
10:02:20 PM     all      0.12      0.00      0.12      0.12      0.00     99.63
10:02:21 PM     all      1.00      0.00      0.50      0.00      0.00     98.50
10:02:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:02:23 PM     all      1.25      0.00      0.13      0.00      0.00     98.62
10:02:24 PM     all      0.13      0.00      0.00      0.25      0.00     99.62
10:02:25 PM     all      1.63      0.00      0.13      0.00      0.00     98.25
10:02:26 PM     all      0.00      0.00      0.25      0.13      0.00     99.62
10:02:27 PM     all      1.12      0.00      0.37      0.00      0.00     98.50
10:02:28 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:02:29 PM     all      1.00      0.00      0.38      0.00      0.00     98.62
10:02:30 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:02:31 PM     all      1.13      0.00      0.13      0.13      0.00     98.62
10:02:32 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:02:33 PM     all      1.25      0.00      0.25      0.12      0.00     98.38
10:02:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:02:35 PM     all      0.88      0.00      0.50      0.12      0.00     98.50
10:02:36 PM     all      0.25      0.00      0.00      0.12      0.00     99.62
10:02:37 PM     all      0.88      0.00      0.25      0.00      0.00     98.87
10:02:38 PM     all      0.13      0.00      0.25      0.13      0.00     99.50
10:02:39 PM     all      1.00      0.00      0.25      0.00      0.00     98.75
10:02:40 PM     all      0.25      0.00      0.12      0.00      0.00     99.63
10:02:41 PM     all      0.25      0.00      0.13      0.13      0.00     99.50
10:02:42 PM     all      0.63      0.00      0.13      0.00      0.00     99.25
10:02:43 PM     all      0.25      0.00      0.00      0.13      0.00     99.62
10:02:44 PM     all      1.00      0.00      0.25      0.00      0.00     98.75
10:02:45 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:02:46 PM     all      1.12      0.00      0.50      0.12      0.00     98.25
10:02:47 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
10:02:48 PM     all      0.88      0.00      0.00      0.13      0.00     99.00
10:02:49 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:02:50 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:02:51 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
10:02:52 PM     all      1.12      0.00      0.38      0.00      0.00     98.50
10:02:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:02:54 PM     all      1.25      0.00      0.25      0.12      0.00     98.38
10:02:55 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:02:56 PM     all      1.00      0.00      0.13      0.00      0.00     98.87
10:02:57 PM     all      0.12      0.00      0.38      0.00      0.00     99.50
10:02:58 PM     all      1.00      0.00      0.12      0.00      0.00     98.88
10:02:59 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
10:03:00 PM     all      1.00      0.00      0.38      0.00      0.00     98.62
10:03:01 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:03:02 PM     all      1.13      0.00      0.25      0.13      0.00     98.49
10:03:03 PM     all      0.37      0.00      0.12      0.00      0.00     99.50
10:03:04 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
10:03:05 PM     all      0.50      0.00      0.12      0.12      0.00     99.25
10:03:06 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:03:07 PM     all      3.32      0.00      1.47      0.00      0.00     95.21
10:03:08 PM     all      2.22      0.00      1.36      0.12      0.00     96.29
10:03:09 PM     all      0.88      0.00      0.38      0.00      0.00     98.75
10:03:10 PM     all      0.25      0.00      0.13      0.25      0.00     99.37
10:03:11 PM     all      1.25      0.00      0.38      0.00      0.00     98.37
10:03:12 PM     all      0.13      0.00      0.00      0.13      0.00     99.75
10:03:13 PM     all      1.00      0.00      0.37      0.00      0.00     98.63
10:03:14 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:03:15 PM     all      1.00      0.00      0.25      0.13      0.00     98.62
10:03:16 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
10:03:17 PM     all      1.01      0.00      0.13      0.00      0.00     98.87
