platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v2,Version 2,189.0,37.340,28.570,8.770,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,190.0,6.850,2.790,4.060,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,191.0,16.620,11.590,5.040,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,192.0,31.170,22.190,8.980,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,193.0,22.080,15.380,6.700,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,194.0,12.690,8.120,4.570,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,195.0,19.300,11.780,7.520,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,196.0,42.460,32.910,9.550,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,197.0,8.100,2.530,5.570,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,198.0,9.950,5.610,4.340,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,199.0,35.110,25.950,9.160,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,200.0,17.090,11.480,5.610,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,201.0,15.010,10.180,4.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,202.0,16.540,9.670,6.870,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,203.0,31.280,24.620,6.670,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,204.0,11.390,6.580,4.810,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,205.0,9.460,4.860,4.600,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,206.0,43.070,32.490,10.580,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,207.0,11.760,7.420,4.350,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,208.0,10.610,5.560,5.050,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,209.0,28.460,19.900,8.560,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,210.0,27.390,16.080,7.040,4.270,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,211.0,15.480,10.150,5.330,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,212.0,11.110,5.050,6.060,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,213.0,34.940,26.330,8.610,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,214.0,17.970,12.150,5.820,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,215.0,9.270,2.510,5.010,1.750,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,216.0,33.500,24.810,8.700,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,217.0,23.290,17.470,5.820,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,218.0,9.920,5.090,4.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,219.0,15.350,9.970,5.370,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,220.0,30.610,23.210,7.400,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,221.0,20.250,13.670,6.580,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,222.0,6.120,1.790,4.340,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,223.0,26.720,17.300,9.160,0.250,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,224.0,31.030,23.850,7.180,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,225.0,6.390,2.810,3.580,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,226.0,23.720,16.330,7.400,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,227.0,30.900,23.370,7.540,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,228.0,12.690,5.840,6.090,0.760,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,229.0,13.720,8.980,4.740,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,230.0,29.430,21.200,8.230,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,231.0,25.760,19.700,6.060,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,232.0,8.000,2.750,5.250,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,233.0,20.510,13.420,7.090,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,234.0,40.050,31.230,8.560,0.250,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,235.0,6.620,3.050,3.560,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,236.0,15.090,9.970,5.120,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,237.0,29.340,20.920,8.420,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,238.0,20.050,14.210,5.840,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,239.0,11.220,7.140,4.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,240.0,16.280,9.410,6.870,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,241.0,52.020,31.570,9.090,11.360,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,242.0,5.140,1.800,3.340,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,243.0,9.870,5.570,4.300,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,244.0,34.610,25.190,9.410,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,245.0,16.070,10.460,5.610,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,246.0,14.540,10.200,4.340,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,247.0,18.230,10.130,6.580,1.520,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,248.0,32.160,23.870,8.290,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,249.0,12.630,8.330,4.040,0.250,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,250.0,6.580,2.780,3.800,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,251.0,40.610,30.200,10.410,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,252.0,16.790,11.530,5.260,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,253.0,10.100,5.300,4.800,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,254.0,21.170,14.800,6.380,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,255.0,28.170,20.810,7.360,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,256.0,16.160,10.350,5.810,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,257.0,6.090,2.280,3.810,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,258.0,31.980,22.840,9.140,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,259.0,24.170,18.830,5.340,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,260.0,6.120,2.040,4.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,261.0,27.920,18.780,9.140,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,262.0,28.210,21.790,6.410,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,263.0,9.970,5.120,4.860,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,264.0,12.980,8.140,4.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,265.0,29.900,20.850,9.050,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,266.0,27.460,20.650,6.800,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,267.0,9.230,4.490,4.740,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,268.0,21.360,14.320,7.040,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,269.0,40.940,31.760,9.180,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,270.0,8.310,4.030,4.030,0.250,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,271.0,16.580,11.560,5.030,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,272.0,30.480,20.910,9.570,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,273.0,22.840,13.960,5.330,3.550,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,274.0,11.620,7.320,4.290,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,275.0,15.680,9.770,5.910,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,276.0,40.400,30.560,9.850,0.000,pi5_ v2_ total_cpu.txt
