platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,v1,Version 1,50.0,34.740,21.580,12.760,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,51.0,32.100,18.890,12.810,0.400,nuc_v1_total_cpu.txt
nuc,v1,Version 1,52.0,33.380,20.130,12.990,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,53.0,35.070,20.990,13.950,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,54.0,35.180,22.290,12.760,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,55.0,33.590,20.920,12.550,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,56.0,32.330,19.500,12.430,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,57.0,30.800,18.130,12.530,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,58.0,35.790,22.110,13.550,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,59.0,31.650,19.410,11.970,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,60.0,34.650,21.610,12.660,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,61.0,32.520,20.740,11.650,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,62.0,33.030,20.230,12.660,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,63.0,34.230,21.410,12.690,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,64.0,33.200,20.590,12.360,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,65.0,32.380,19.840,12.140,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,66.0,33.070,21.080,11.860,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,67.0,33.330,21.180,12.160,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,68.0,31.150,19.240,11.780,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,69.0,35.650,22.010,13.380,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,70.0,33.080,21.170,11.530,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,71.0,31.700,19.290,12.150,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,72.0,33.110,20.370,12.750,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,73.0,33.910,21.370,12.270,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,74.0,32.220,20.360,11.860,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,75.0,32.110,20.260,11.580,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,76.0,33.250,20.490,12.500,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,77.0,35.980,21.770,14.080,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,78.0,32.020,19.160,12.600,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,79.0,33.550,21.470,11.820,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,80.0,32.360,18.630,13.610,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,81.0,32.560,18.990,13.310,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,82.0,33.070,20.240,12.570,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,83.0,31.500,18.770,12.600,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,84.0,33.420,19.680,13.610,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,85.0,31.460,20.130,10.960,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,86.0,33.590,20.930,12.400,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,87.0,32.640,20.340,12.180,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,88.0,35.480,21.720,13.620,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,89.0,33.540,20.510,12.660,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,90.0,35.820,23.200,12.630,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,91.0,34.900,21.610,13.150,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,92.0,33.460,20.570,12.630,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,93.0,32.730,20.700,11.770,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,94.0,33.200,20.730,12.340,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,95.0,33.770,21.040,12.600,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,96.0,36.630,22.560,13.690,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,97.0,34.240,20.490,13.620,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,98.0,34.230,20.980,13.000,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,99.0,32.940,20.130,12.550,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,100.0,30.850,18.350,12.370,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,101.0,34.740,21.450,13.160,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,102.0,32.420,19.530,12.630,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,103.0,34.040,21.240,12.270,0.530,nuc_v1_total_cpu.txt
nuc,v1,Version 1,104.0,33.420,20.770,12.650,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,105.0,33.460,20.960,12.240,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,106.0,31.580,18.160,13.030,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,107.0,32.810,20.880,11.930,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,108.0,29.820,18.340,11.350,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,109.0,31.410,19.450,11.430,0.530,nuc_v1_total_cpu.txt
nuc,v1,Version 1,110.0,30.840,19.920,10.790,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,111.0,29.850,18.070,11.510,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,112.0,29.410,17.910,11.360,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,113.0,33.420,20.660,12.500,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,114.0,34.900,22.210,12.440,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,115.0,32.990,20.600,12.260,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,116.0,34.160,21.600,12.430,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,117.0,32.680,19.220,13.070,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,118.0,33.680,20.810,12.740,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,119.0,33.510,19.740,13.640,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,120.0,33.070,18.390,14.420,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,121.0,30.960,18.840,11.730,0.400,nuc_v1_total_cpu.txt
nuc,v1,Version 1,122.0,32.460,19.710,12.610,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,123.0,35.290,21.220,13.800,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,124.0,34.550,21.470,13.090,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,125.0,32.290,19.870,12.160,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,126.0,30.410,18.330,11.820,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,127.0,31.220,18.520,12.440,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,128.0,34.360,22.860,11.490,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,129.0,30.950,18.730,11.830,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,130.0,30.890,18.640,11.850,0.400,nuc_v1_total_cpu.txt
nuc,v1,Version 1,131.0,32.200,19.630,12.430,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,132.0,32.940,20.130,12.810,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,133.0,33.380,20.880,12.240,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,134.0,31.940,18.980,12.430,0.520,nuc_v1_total_cpu.txt
nuc,v1,Version 1,135.0,36.270,22.150,14.120,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,136.0,36.810,23.740,12.690,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,137.0,34.940,20.910,14.030,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,138.0,31.610,18.460,12.880,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,139.0,32.630,19.740,12.500,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,140.0,31.650,19.710,11.670,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,141.0,33.290,21.630,11.660,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,142.0,32.580,19.340,12.980,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,143.0,33.950,20.610,13.210,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,144.0,29.050,17.770,11.010,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,145.0,38.880,23.410,15.080,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,146.0,33.550,20.850,12.560,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,147.0,33.900,20.390,13.510,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,148.0,34.050,21.600,12.200,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,149.0,32.850,20.500,11.960,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,150.0,32.150,19.500,12.380,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,151.0,32.590,20.630,11.960,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,152.0,34.820,22.450,12.240,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,153.0,29.950,17.780,11.630,0.530,nuc_v1_total_cpu.txt
nuc,v1,Version 1,154.0,34.220,21.420,12.550,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,155.0,30.490,17.840,12.520,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,156.0,31.940,19.760,12.040,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,157.0,31.180,19.280,11.770,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,158.0,33.290,20.970,12.190,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,159.0,31.410,18.920,12.220,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,160.0,31.120,19.400,11.590,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,161.0,30.760,19.760,10.600,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,162.0,34.660,22.040,12.370,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,163.0,32.110,19.190,12.660,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,164.0,32.680,19.820,12.730,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,165.0,31.920,20.210,11.710,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,166.0,33.630,21.950,11.300,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,167.0,36.110,21.030,14.950,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,168.0,32.290,19.220,12.420,0.650,nuc_v1_total_cpu.txt
nuc,v1,Version 1,169.0,33.940,20.770,13.030,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,170.0,28.510,16.870,11.510,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,171.0,33.070,19.630,13.440,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,172.0,32.100,18.100,13.610,0.400,nuc_v1_total_cpu.txt
nuc,v1,Version 1,173.0,32.980,20.580,12.140,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,174.0,32.510,19.640,12.610,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,175.0,35.310,22.550,12.630,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,176.0,32.940,20.440,12.240,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,177.0,37.590,23.160,14.050,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,178.0,38.600,23.820,14.520,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,179.0,36.860,23.720,13.140,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,180.0,31.230,18.240,12.860,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,181.0,36.090,22.110,13.600,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,182.0,29.830,17.440,12.250,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,183.0,31.780,18.680,12.840,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,184.0,30.180,17.900,11.890,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,185.0,31.270,18.790,12.480,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,186.0,30.930,18.220,12.580,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,187.0,29.690,17.870,11.570,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,188.0,31.180,18.630,12.290,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,189.0,31.880,19.590,12.040,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,190.0,33.460,22.260,11.070,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,191.0,31.840,18.870,12.710,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,192.0,35.910,21.360,14.420,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,193.0,35.260,20.710,14.420,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,194.0,34.860,20.100,14.230,0.520,nuc_v1_total_cpu.txt
nuc,v1,Version 1,195.0,30.750,18.920,11.700,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,196.0,33.680,19.530,14.150,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,197.0,31.330,18.530,12.670,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,198.0,35.950,22.420,13.140,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,199.0,34.220,20.690,13.530,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,200.0,35.190,20.900,13.890,0.400,nuc_v1_total_cpu.txt
nuc,v1,Version 1,201.0,32.940,20.290,12.650,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,202.0,34.450,20.770,13.550,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,203.0,34.740,21.200,13.030,0.510,nuc_v1_total_cpu.txt
nuc,v1,Version 1,204.0,32.200,19.560,12.650,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,205.0,34.630,22.050,12.580,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,206.0,31.410,19.190,11.830,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,207.0,30.600,17.450,12.890,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,208.0,32.110,19.210,12.890,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,209.0,35.450,22.870,12.070,0.510,nuc_v1_total_cpu.txt
nuc,v1,Version 1,210.0,33.940,20.100,13.710,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,211.0,36.260,22.120,14.010,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,212.0,36.470,22.040,14.180,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,213.0,36.030,21.990,13.910,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,214.0,33.510,21.130,12.110,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,215.0,34.310,20.610,13.700,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,216.0,31.620,18.710,12.650,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,217.0,33.680,20.180,13.240,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,218.0,29.970,17.800,11.780,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,219.0,31.540,19.450,11.960,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,220.0,32.150,19.630,12.520,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,221.0,32.310,19.620,12.310,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,222.0,35.460,22.030,13.040,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,223.0,32.090,19.590,12.240,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,224.0,30.990,19.400,11.460,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,225.0,30.600,17.970,12.370,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,226.0,35.200,22.450,12.500,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,227.0,36.360,21.210,15.020,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,228.0,33.550,20.940,12.350,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,229.0,31.400,19.130,12.140,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,230.0,34.740,19.740,14.610,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,231.0,31.790,19.920,11.740,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,232.0,35.580,22.120,13.320,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,233.0,33.550,20.920,12.370,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,234.0,36.460,22.010,14.060,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,235.0,32.810,20.100,12.580,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,236.0,36.190,22.180,14.010,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,237.0,34.510,20.520,13.730,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,238.0,36.350,21.730,14.360,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,239.0,34.290,20.810,13.220,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,240.0,32.820,20.850,11.710,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,241.0,34.640,21.610,12.890,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,242.0,32.030,19.350,12.420,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,243.0,33.590,21.360,11.970,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,244.0,34.160,20.680,13.350,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,245.0,33.900,20.650,12.990,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,246.0,31.260,18.280,12.980,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,247.0,32.350,19.120,12.970,0.270,nuc_v1_total_cpu.txt
nuc,v1,Version 1,248.0,31.180,18.680,12.110,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,249.0,33.850,21.190,12.270,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,250.0,34.830,21.720,13.110,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,251.0,37.630,23.090,14.410,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,252.0,33.890,20.380,13.250,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,253.0,36.350,22.770,13.320,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,254.0,34.110,20.750,13.100,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,255.0,33.070,20.290,12.520,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,256.0,34.810,21.250,13.560,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,257.0,33.460,20.700,12.500,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,258.0,35.710,22.190,13.270,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,259.0,33.680,21.890,11.530,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,260.0,36.330,22.910,13.160,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,261.0,34.570,21.060,13.380,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,262.0,35.330,21.640,13.560,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,263.0,32.280,19.420,12.730,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,264.0,35.340,21.770,13.060,0.510,nuc_v1_total_cpu.txt
nuc,v1,Version 1,265.0,34.400,21.570,12.840,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,266.0,35.290,22.350,12.810,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,267.0,31.370,19.220,11.630,0.520,nuc_v1_total_cpu.txt
nuc,v1,Version 1,268.0,36.190,23.200,12.990,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,269.0,36.170,21.830,14.090,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,270.0,35.160,21.310,13.590,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,271.0,31.460,19.970,11.230,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,272.0,32.500,18.610,13.500,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,273.0,35.390,20.260,15.130,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,274.0,33.550,19.610,13.820,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,275.0,33.080,20.210,12.610,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,276.0,30.730,19.330,11.270,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,277.0,33.070,21.090,11.850,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,278.0,34.900,21.910,12.610,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,279.0,36.260,22.650,13.360,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,280.0,35.400,20.160,14.990,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,281.0,34.270,21.570,12.710,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,282.0,33.810,19.900,13.780,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,283.0,33.250,21.090,11.900,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,284.0,34.110,18.620,15.230,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,285.0,34.200,18.150,15.930,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,286.0,31.590,19.320,12.010,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,287.0,37.590,21.900,15.570,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,288.0,33.420,19.170,13.990,0.260,nuc_v1_total_cpu.txt
