platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,v3,Version 3,39.0,54.760,33.510,21.250,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,40.0,50.450,30.860,19.590,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,41.0,54.970,34.840,20.130,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,42.0,52.840,31.650,21.060,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,43.0,55.200,34.400,20.800,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,44.0,52.160,32.030,20.000,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,45.0,53.360,32.690,20.410,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,46.0,51.100,31.180,19.920,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,47.0,52.900,33.330,19.560,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,48.0,53.720,33.120,20.600,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,49.0,51.340,31.150,20.190,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,50.0,55.740,35.100,20.390,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,51.0,51.550,30.360,21.060,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,52.0,52.760,31.970,20.660,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,53.0,51.290,31.960,19.200,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,54.0,56.190,34.480,21.580,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,55.0,52.530,33.670,18.860,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,56.0,52.230,31.800,20.310,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,57.0,50.520,31.170,19.350,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,58.0,52.290,32.420,19.740,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,59.0,53.580,32.380,21.200,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,60.0,52.450,32.860,19.590,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,61.0,48.080,29.590,18.490,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,62.0,55.580,34.160,21.170,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,63.0,52.840,32.690,20.160,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,64.0,50.320,30.600,19.590,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,65.0,51.610,32.300,19.310,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,66.0,50.660,31.580,19.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,67.0,51.880,32.560,19.200,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,68.0,47.000,28.460,18.540,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,69.0,50.130,31.410,18.720,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,70.0,54.200,32.810,21.260,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,71.0,53.230,32.350,20.750,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,72.0,52.230,32.480,19.750,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,73.0,52.880,32.390,20.230,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,74.0,50.460,30.410,20.050,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,75.0,53.800,34.430,19.370,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,76.0,48.040,30.420,17.490,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,77.0,53.350,32.860,20.100,0.390,nuc_v3_total_cpu.txt
nuc,v3,Version 3,78.0,51.230,31.350,19.870,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,79.0,50.390,32.110,18.280,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,80.0,48.950,30.050,18.770,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,81.0,52.290,32.630,19.660,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,82.0,55.180,35.100,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,83.0,54.390,33.760,20.640,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,84.0,51.310,31.330,19.840,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,85.0,48.560,30.580,17.980,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,86.0,53.870,33.680,20.050,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,87.0,53.750,33.850,19.900,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,88.0,51.310,32.020,19.160,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,89.0,49.540,29.720,19.680,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,90.0,50.460,31.980,18.350,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,91.0,50.570,32.660,17.790,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,92.0,50.520,30.960,19.430,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,93.0,46.250,27.610,18.630,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,94.0,51.320,32.140,19.050,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,95.0,49.810,30.610,19.070,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,96.0,52.760,32.110,20.660,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,97.0,51.610,32.260,19.230,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,98.0,50.850,31.860,18.990,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,99.0,51.380,31.930,19.450,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,100.0,51.870,32.260,19.480,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,101.0,52.440,33.030,19.410,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,102.0,51.690,31.120,20.310,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,103.0,51.890,31.730,20.030,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,104.0,50.830,31.960,18.870,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,105.0,51.660,32.350,19.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,106.0,50.260,30.600,19.530,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,107.0,51.350,32.650,18.450,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,108.0,48.940,30.470,18.470,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,109.0,51.160,31.830,19.330,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,110.0,51.530,31.420,19.710,0.400,nuc_v3_total_cpu.txt
nuc,v3,Version 3,111.0,53.220,32.860,20.360,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,112.0,52.190,32.520,19.670,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,113.0,51.130,31.740,19.260,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,114.0,54.910,32.900,22.020,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,115.0,52.940,32.680,20.130,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,116.0,51.670,33.160,18.380,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,117.0,49.670,30.830,18.840,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,118.0,53.190,32.580,20.480,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,119.0,52.720,31.660,21.060,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,120.0,53.280,33.070,20.080,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,121.0,50.460,31.030,19.430,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,122.0,54.070,33.990,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,123.0,48.380,29.700,18.550,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,124.0,51.980,31.750,20.110,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,125.0,52.680,32.810,19.740,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,126.0,53.660,33.030,20.500,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,127.0,49.540,29.410,20.000,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,128.0,52.630,34.270,18.360,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,129.0,50.000,31.040,18.830,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,130.0,51.780,32.870,18.910,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,131.0,53.430,32.720,20.580,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,132.0,49.730,30.240,19.500,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,133.0,50.900,33.210,17.690,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,134.0,51.160,31.400,19.770,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,135.0,51.420,31.140,20.030,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,136.0,51.800,32.470,19.200,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,137.0,52.850,32.250,20.600,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,138.0,51.930,31.490,20.180,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,139.0,54.360,34.010,20.350,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,140.0,47.630,29.160,18.210,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,141.0,54.560,34.710,19.850,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,142.0,52.960,32.650,20.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,143.0,53.870,33.840,20.030,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,144.0,53.470,32.400,21.070,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,145.0,51.850,31.220,20.500,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,146.0,54.110,32.990,21.120,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,147.0,50.390,30.420,19.840,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,148.0,51.280,32.740,18.540,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,149.0,51.110,32.030,18.950,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,150.0,55.530,34.580,20.690,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,151.0,52.840,32.300,20.410,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,152.0,52.490,32.980,19.370,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,153.0,51.640,31.190,20.450,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,154.0,53.170,33.070,19.970,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,155.0,52.580,32.230,20.340,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,156.0,51.580,32.570,18.880,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,157.0,51.110,31.600,19.510,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,158.0,54.850,33.930,20.790,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,159.0,56.450,35.130,21.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,160.0,52.030,31.590,20.310,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,161.0,53.570,33.420,20.030,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,162.0,52.130,31.470,20.530,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,163.0,55.720,34.430,21.290,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,164.0,51.680,32.120,19.560,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,165.0,52.230,32.940,19.290,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,166.0,51.760,32.640,18.990,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,167.0,51.810,32.640,19.170,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,168.0,50.850,31.160,19.560,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,169.0,51.730,32.520,19.210,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,170.0,51.670,31.790,19.740,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,171.0,51.150,32.560,18.460,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,172.0,48.480,29.400,18.940,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,173.0,53.750,32.720,21.020,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,174.0,53.290,34.060,19.100,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,175.0,52.580,32.090,20.360,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,176.0,51.030,31.700,19.330,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,177.0,51.410,33.210,18.210,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,178.0,50.390,31.480,18.780,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,179.0,52.370,31.710,20.540,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,180.0,51.090,32.480,18.490,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,181.0,54.570,33.420,21.150,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,182.0,54.710,33.680,21.030,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,183.0,50.460,31.080,19.380,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,184.0,54.050,34.490,19.560,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,185.0,53.320,30.980,22.340,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,186.0,54.780,33.460,21.060,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,187.0,51.500,32.680,18.690,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,188.0,54.400,34.170,20.110,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,189.0,50.860,30.700,20.030,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,190.0,52.270,33.720,18.550,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,191.0,52.740,33.170,19.450,0.120,nuc_v3_total_cpu.txt
nuc,v3,Version 3,192.0,53.200,33.120,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,193.0,51.940,31.220,20.600,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,194.0,51.960,31.410,20.420,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,195.0,54.190,33.630,20.430,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,196.0,50.590,31.630,18.950,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,197.0,53.420,34.300,19.110,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,198.0,50.660,30.590,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,199.0,52.960,32.670,20.290,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,200.0,50.530,30.610,19.790,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,201.0,52.470,33.250,19.220,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,202.0,49.480,30.100,19.240,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,203.0,51.230,31.570,19.400,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,204.0,52.240,32.140,20.100,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,205.0,52.990,32.860,20.130,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,206.0,51.420,31.740,19.560,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,207.0,49.530,30.230,19.310,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,208.0,55.270,34.430,20.580,0.250,nuc_v3_total_cpu.txt
nuc,v3,Version 3,209.0,51.930,32.730,19.200,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,210.0,56.980,35.330,21.510,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,211.0,52.070,31.510,20.430,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,212.0,55.600,35.140,20.460,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,213.0,50.460,30.980,19.220,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,214.0,53.460,32.460,20.860,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,215.0,53.030,31.320,21.580,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,216.0,52.110,33.160,18.950,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,217.0,49.800,30.460,19.340,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,218.0,48.630,30.430,18.210,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,219.0,51.030,31.410,19.490,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,220.0,50.980,31.450,19.530,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,221.0,50.450,31.610,18.840,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,222.0,51.690,32.600,18.960,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,223.0,48.120,29.360,18.630,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,224.0,50.460,31.290,19.040,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,225.0,52.280,32.380,19.900,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,226.0,51.300,30.990,20.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,227.0,51.160,31.960,19.070,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,228.0,51.270,31.900,19.110,0.250,nuc_v3_total_cpu.txt
nuc,v3,Version 3,229.0,52.990,32.680,20.310,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,230.0,54.370,33.900,20.470,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,231.0,54.300,33.850,20.440,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,232.0,51.520,31.850,19.670,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,233.0,51.460,31.080,20.370,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,234.0,52.270,32.040,20.230,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,235.0,55.670,34.940,20.600,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,236.0,53.070,33.460,19.610,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,237.0,54.780,34.500,20.030,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,238.0,53.520,31.120,22.400,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,239.0,50.070,30.890,19.040,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,240.0,52.790,31.430,21.090,0.270,nuc_v3_total_cpu.txt
nuc,v3,Version 3,241.0,50.850,31.240,19.610,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,242.0,52.390,31.950,20.440,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,243.0,50.190,30.970,19.230,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,244.0,50.070,30.990,19.070,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,245.0,50.590,31.140,19.320,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,246.0,54.990,34.380,20.600,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,247.0,51.370,31.760,19.350,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,248.0,52.780,32.470,20.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,249.0,50.000,30.530,19.340,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,250.0,53.210,32.950,20.130,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,251.0,51.040,30.470,20.440,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,252.0,52.730,32.810,19.790,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,253.0,52.810,33.420,19.390,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,254.0,52.800,32.200,20.470,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,255.0,50.790,31.080,19.580,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,256.0,54.190,32.620,21.570,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,257.0,55.880,35.810,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,258.0,53.020,32.950,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,259.0,51.520,32.360,19.150,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,260.0,50.840,32.130,18.450,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,261.0,54.400,35.180,19.220,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,262.0,50.710,31.150,19.310,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,263.0,52.900,34.750,18.150,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,264.0,49.800,30.300,19.380,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,265.0,50.330,31.040,19.290,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,266.0,49.080,30.710,18.240,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,267.0,53.180,33.070,20.100,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,268.0,51.240,31.630,19.350,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,269.0,54.190,33.810,20.390,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,270.0,51.440,31.890,19.420,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,271.0,48.890,30.070,18.690,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,272.0,53.540,33.200,20.340,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,273.0,52.210,30.080,22.140,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,274.0,53.550,34.080,19.470,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,275.0,50.980,30.800,20.180,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,276.0,58.000,35.870,22.000,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,277.0,52.840,32.170,20.540,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,278.0,55.680,35.120,20.560,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,279.0,53.430,31.310,21.990,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,280.0,53.600,32.900,20.710,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,281.0,51.690,31.820,19.740,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,282.0,55.370,35.450,19.660,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,283.0,47.780,28.670,19.110,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,284.0,53.500,33.810,19.690,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,285.0,52.640,33.250,19.130,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,286.0,49.350,30.760,18.590,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,287.0,51.180,31.630,19.550,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,288.0,51.630,32.200,19.300,0.130,nuc_v3_total_cpu.txt
