platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,mapping,Point-LIO Mapping + Camera,282.0,35.990,29.820,6.170,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,283.0,13.300,4.350,4.350,4.600,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,284.0,13.370,7.970,5.400,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,285.0,46.130,37.370,8.760,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,286.0,12.910,10.130,2.780,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,287.0,20.310,14.910,5.400,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,288.0,33.850,21.030,11.280,1.540,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,289.0,27.750,20.940,6.810,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,290.0,22.280,14.250,7.770,0.260,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,291.0,19.640,11.730,7.910,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,292.0,51.280,40.050,11.220,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,293.0,21.750,15.000,6.750,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,294.0,15.880,8.680,7.200,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,295.0,43.110,30.830,12.030,0.250,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,296.0,32.320,23.740,8.590,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,297.0,25.870,17.910,7.960,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,298.0,19.190,10.860,8.330,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,299.0,41.650,26.390,15.250,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,300.0,27.180,17.950,9.230,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,301.0,9.640,4.170,5.470,0.000,pi5_mapping_total_cpu.txt
