platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,mapping,Point-LIO Mapping + Camera,263.0,26.190,22.850,3.210,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,264.0,18.160,15.730,2.300,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,265.0,19.070,15.660,3.280,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,266.0,21.530,17.780,3.380,0.380,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,267.0,21.520,18.300,3.090,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,268.0,20.760,17.340,3.290,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,269.0,22.510,18.800,3.580,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,270.0,24.160,20.800,3.100,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,271.0,25.930,22.590,3.080,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,272.0,21.230,18.350,2.880,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,273.0,27.140,24.030,2.990,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,274.0,22.380,19.010,3.230,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,275.0,25.580,22.480,3.100,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,276.0,23.040,19.690,3.090,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,277.0,25.480,22.140,3.220,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,278.0,24.620,20.770,3.720,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,279.0,22.280,19.270,2.880,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,280.0,26.790,23.330,3.330,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,281.0,21.920,18.240,3.280,0.390,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,282.0,25.770,22.710,2.930,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,283.0,24.580,21.380,3.070,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,284.0,26.500,22.920,3.460,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,285.0,24.810,21.740,2.940,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,286.0,24.480,21.780,2.580,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,287.0,20.570,17.980,2.590,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,288.0,23.470,19.820,3.390,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,289.0,19.530,16.150,3.120,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,290.0,26.520,21.440,4.830,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,291.0,20.180,16.280,3.910,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,292.0,24.690,20.160,4.280,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,293.0,20.750,17.250,3.370,0.130,nuc_mapping_total_cpu.txt
