platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v3,Version 3,90.0,11.540,6.920,4.620,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,91.0,17.010,10.660,6.090,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,92.0,22.900,15.270,7.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,93.0,32.990,25.890,7.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,94.0,10.030,4.760,5.260,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,95.0,11.620,5.810,5.810,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,96.0,46.500,34.250,12.250,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,97.0,13.710,8.630,5.080,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,98.0,17.420,11.110,6.310,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,99.0,23.540,14.430,9.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,100.0,23.470,16.840,6.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,101.0,19.790,9.770,6.680,3.340,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,102.0,16.410,9.230,7.180,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,103.0,40.920,32.480,8.440,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,104.0,9.510,4.630,4.880,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,105.0,7.440,2.310,5.130,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,106.0,41.030,30.260,10.770,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,107.0,19.330,12.630,5.410,1.290,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,108.0,15.680,10.540,5.140,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,109.0,17.560,9.920,7.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,110.0,30.710,23.100,7.610,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,111.0,17.010,10.910,6.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,112.0,12.150,5.060,7.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,113.0,43.640,32.670,10.970,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,114.0,14.580,9.210,5.370,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,115.0,8.790,4.020,4.770,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,116.0,33.750,23.930,9.820,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,117.0,28.610,18.990,7.090,2.530,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,118.0,17.260,11.420,5.840,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,119.0,10.030,4.370,5.660,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,120.0,31.970,23.020,8.950,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,121.0,20.410,13.780,6.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,122.0,7.180,2.560,4.620,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,123.0,32.900,22.370,9.250,1.290,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,124.0,28.020,21.340,6.680,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,125.0,6.980,2.070,4.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,126.0,18.930,12.020,6.910,0.000,pi5_v3_ total_cpu.txt
